date,canasta_basica,combustibles,conflicto_bloqueos,conflicto_demandas_y_negociacion,desarrollo,divisas,minero_cooperativista,obras_publicas,productivo,salarios,sistema_financiero,transporte_tarifas,economia_negativo,economia_positivo
2024-06-23,3.1259,0.7939,5.1037,7.0271,0.7398,2.8102,0.6455,1.4970,1.9945,0.4778,1.0074,0.8183,32.7159,24.1142
2024-06-24,1.6183,1.2577,3.9370,8.1462,0.7684,1.9911,0.5979,1.0517,1.0032,0.8094,0.9590,1.1594,30.2561,13.2548
2024-06-25,1.8022,1.5166,3.6493,10.1849,1.1035,2.4068,0.4528,1.8532,1.2540,0.9999,1.1728,1.3429,21.0239,23.7437
2024-06-26,2.6514,0.6879,1.4998,7.1252,1.5128,2.2227,1.2771,2.4627,1.2612,1.0667,2.2056,0.8251,26.8390,12.2702
2024-06-27,1.5201,1.1380,1.7640,3.5353,1.0247,2.0070,0.5551,1.4333,0.8380,0.7805,1.3398,0.7169,26.3418,12.7563
2024-06-28,0.8683,1.8082,2.2429,1.3163,1.3959,1.0558,0.1599,2.1294,0.8488,0.5240,1.2725,1.3849,27.1868,22.1308
2024-06-29,1.2764,0.5794,0.6374,1.8067,1.1122,2.1383,0.7866,1.4463,0.8942,0.7358,0.7901,1.2833,28.3768,18.7698
2024-06-30,1.5185,0.3807,0.8921,1.5784,1.7928,1.5500,0.7400,1.2456,0.8996,0.7496,1.0458,1.4345,25.4501,10.3631
2024-07-01,1.4891,0.7135,0.7525,2.0394,1.3183,2.4242,0.5867,1.7934,1.2311,0.4393,1.0417,1.1588,29.7410,16.8969
2024-07-02,1.8972,0.4356,0.7924,2.6150,0.7463,1.4933,0.9727,1.7926,1.7681,1.1959,0.9310,1.4086,37.4301,14.2103
2024-07-03,1.3292,0.4395,2.4896,3.0854,1.0615,3.2212,1.0342,2.8577,1.5927,1.0778,1.2285,1.3690,30.1637,16.9075
2024-07-04,1.5129,0.1966,2.4904,1.9407,1.3989,3.2115,0.8155,2.3174,1.2510,1.2426,1.2476,1.5074,40.4845,12.6127
2024-07-05,1.3315,0.2651,3.1881,2.8372,1.4375,2.4456,1.0878,2.3248,1.6768,1.3331,0.9200,1.0254,35.1416,13.9903
2024-07-06,1.6452,0.8709,3.2662,3.5281,1.6451,2.3528,1.4373,2.9271,1.4769,1.2165,0.7711,1.1260,38.2049,16.9585
2024-07-07,2.1577,1.1647,4.3142,2.6729,0.8255,2.3956,0.8776,3.5969,1.5093,0.5761,0.8944,0.6111,29.6869,8.3150
2024-07-08,1.4870,0.2852,7.3434,2.0982,1.6038,2.1076,0.6678,3.2460,1.1839,0.8088,0.8005,0.6762,28.8904,23.6600
2024-07-09,1.5050,0.2748,4.7525,1.9910,1.3636,2.1265,1.2307,2.7412,1.0802,0.9200,0.8159,0.5249,27.0784,16.9443
2024-07-10,1.3804,0.5249,1.5194,2.6879,1.3515,1.7960,0.7123,2.0516,0.9733,0.8223,0.7288,0.4422,30.6903,12.9281
2024-07-11,1.2872,0.2909,1.9703,2.7228,0.6366,0.9015,0.5797,2.1373,0.9312,0.7440,0.9683,0.4700,32.4078,14.8788
2024-07-12,1.1038,0.4215,1.1349,2.3560,0.8509,1.4899,0.9107,2.1595,1.4470,1.2392,0.5360,0.4771,27.9145,19.3632
2024-07-13,1.3452,0.3355,0.5635,1.7300,1.0745,1.3516,0.9818,2.3356,1.7938,1.3169,0.9909,0.4721,20.1438,24.9895
2024-07-14,2.1274,0.4828,1.1058,1.5042,2.7316,1.9952,1.1343,1.9627,3.5205,0.5813,1.3516,0.5044,28.2019,16.8680
2024-07-15,3.5352,0.2522,0.6500,1.6779,1.8088,2.2109,1.6177,2.0577,3.4719,0.9079,0.7648,0.5465,22.4987,31.5557
2024-07-16,1.6515,0.6403,1.3668,2.8560,1.1544,1.3462,1.4273,2.7014,1.9865,1.1240,0.4514,0.9293,31.1783,22.9222
2024-07-17,1.9463,0.4333,0.9958,1.9838,1.4151,2.4037,1.0491,2.6930,2.0321,1.5383,0.9028,0.6458,39.6743,20.5429
2024-07-18,1.5562,0.4328,0.8424,2.0804,0.9872,1.9215,0.6286,2.9790,1.9875,1.5327,0.9474,0.9183,36.5988,21.4922
2024-07-19,1.8925,1.9731,0.7864,1.8540,1.3921,2.2597,1.1299,1.8834,1.4154,0.8978,0.8058,0.6352,35.2680,17.3538
2024-07-20,1.4536,2.5853,0.9104,1.1537,1.6880,1.5721,0.7715,2.0886,1.4437,0.8482,0.5418,0.3856,33.5154,21.3863
2024-07-21,2.2069,1.8804,0.8926,1.7307,1.2473,4.7841,1.2271,2.1201,1.6689,1.5225,0.9888,0.8577,34.3051,20.1835
2024-07-22,1.1265,2.4337,1.0439,2.1369,1.1982,3.4322,0.7782,2.5472,1.5812,0.5214,0.9899,0.6174,44.4259,9.4758
2024-07-23,1.9309,2.9380,1.8423,2.9318,1.2185,4.2835,0.5381,1.6913,1.6793,1.1344,1.1720,0.8862,41.4126,13.7427
2024-07-24,1.5089,3.2328,1.7398,2.6192,0.9219,4.2122,0.7277,3.0303,2.0124,1.0104,1.0345,0.9004,36.5644,14.4495
2024-07-25,1.5867,3.8247,1.1408,2.8126,0.9800,2.6407,0.6270,1.5638,2.8592,0.4745,0.7073,0.4072,41.0736,12.2399
2024-07-26,2.1031,5.1053,2.1246,3.9622,1.1679,1.6777,1.3770,1.9605,2.5376,0.6478,1.7966,0.8337,32.4004,16.4866
2024-07-27,1.3196,3.9583,2.1760,3.4577,0.6712,1.9951,1.3389,1.7606,1.1515,0.6439,2.9129,0.9098,44.2819,12.8144
2024-07-28,1.8124,1.6576,1.2751,1.4714,1.1266,1.0438,1.7300,1.9696,0.9038,1.1001,1.0243,0.9780,26.1704,14.1350
2024-07-29,1.2308,3.3877,2.6082,2.1865,1.0238,2.1627,1.6905,1.4785,2.9570,0.9785,1.7796,1.2134,28.8505,18.7365
2024-07-30,1.8426,5.3773,3.8847,5.0891,0.9402,2.3593,0.8477,1.3585,2.1395,0.8182,0.8357,1.2125,39.4098,14.2681
2024-07-31,1.6179,6.6819,4.6826,7.7591,0.9164,2.9444,0.8702,1.3468,2.4276,0.6217,1.9507,1.6073,46.6309,15.1137
2024-08-01,0.7809,6.9405,9.5835,8.5753,1.1532,2.3977,0.7509,1.1024,2.0410,0.6267,0.8578,1.1081,41.4690,9.1056
2024-08-02,1.5433,6.5195,10.9858,7.4570,0.9775,3.0730,0.3842,0.8522,1.4567,0.6663,1.0274,0.9413,51.9418,12.1891
2024-08-03,1.7305,4.2623,4.9420,3.3952,1.2081,3.8022,0.9444,0.9265,1.6500,1.0566,0.5474,0.4824,44.9282,8.8669
2024-08-04,1.4299,6.0188,3.5098,2.6133,1.4390,4.5619,0.8948,1.1081,1.6031,1.1275,0.5953,0.7734,33.7415,8.8000
2024-08-05,1.9544,5.1404,3.3984,2.2130,0.8232,2.0807,0.5730,1.7048,1.9291,0.6733,0.5523,0.3392,33.5924,15.7536
2024-08-06,1.9291,4.8638,1.8996,2.4876,1.1373,5.3170,1.0472,1.3416,1.7659,0.7614,1.4785,0.6144,26.2279,18.5666
2024-08-07,1.2142,4.4229,1.6136,1.8080,2.2143,3.8102,0.9074,1.1678,1.9178,0.5972,1.2392,0.6284,33.3570,8.0958
2024-08-08,1.8494,4.3051,1.1065,2.8786,1.2191,4.0949,0.3372,0.9343,2.1018,0.7643,0.6171,0.9279,34.7603,10.4710
2024-08-09,2.3728,3.8109,0.9561,4.9011,1.5880,4.0937,1.0380,1.9272,3.1515,0.9126,0.6618,0.8093,40.0119,10.2347
2024-08-10,5.4881,4.0176,3.1574,4.3371,2.2419,4.6368,0.8248,1.5094,4.4806,1.1954,0.6809,0.9841,37.2359,11.6826
2024-08-11,4.8052,1.8647,3.6596,3.9300,1.1849,2.2722,0.4937,0.5945,4.1340,0.6999,0.5487,1.1716,32.4145,10.0414
2024-08-12,4.3616,2.6591,1.1278,2.5511,2.0580,3.4097,0.7047,0.9731,3.0689,1.0269,1.0047,0.7280,40.5013,7.2027
2024-08-13,4.5858,2.4211,0.8948,3.5076,2.2066,3.6837,0.6384,2.0627,1.7426,1.6857,1.1228,0.6970,37.2328,8.9028
2024-08-14,3.4988,2.3349,0.8788,4.3149,2.1186,3.9276,1.4096,1.5934,2.7189,0.9606,1.4275,1.1369,29.1172,13.1930
2024-08-15,3.8987,1.7723,0.7028,4.5793,1.5396,6.2693,0.9314,1.7220,3.2186,0.9292,1.2290,2.8848,32.7544,11.7181
2024-08-16,5.0621,2.0136,0.6528,4.1225,1.6460,5.3300,0.9894,0.8828,2.8813,0.6461,1.1426,3.0466,47.9720,10.1523
2024-08-17,3.9970,1.2336,0.8199,6.3062,2.3126,8.0967,0.7519,1.4505,3.3130,0.6500,1.4494,1.6566,29.3216,9.3011
2024-08-18,3.2195,0.8058,0.7373,2.9090,0.8289,4.6966,1.3586,0.9194,3.7104,0.5086,1.3250,0.5510,23.4399,17.8185
2024-08-19,4.5849,2.1060,0.8196,2.2683,1.3316,2.6081,1.0792,1.3693,2.4122,1.0060,1.1857,0.9025,31.5839,14.8508
2024-08-20,3.9048,1.9337,1.4695,4.9881,1.3023,3.1354,0.9860,1.7783,2.6154,0.8851,1.6824,1.6085,27.2815,13.7396
2024-08-21,3.4323,0.9967,0.8682,2.6683,1.0615,1.8210,0.6019,3.4479,1.6948,1.1383,1.8608,1.7131,25.0163,16.0300
2024-08-22,3.0264,2.2063,1.3175,2.0361,1.2381,2.1456,0.6290,2.4980,2.0242,1.0483,1.4842,1.2532,32.6587,16.0257
2024-08-23,2.5862,2.6564,2.0550,2.4650,1.6407,2.4430,0.6331,2.5992,2.3342,0.8633,1.1789,2.6449,43.8917,13.7013
2024-08-24,3.4140,1.8706,2.4364,1.9120,0.8252,3.1762,1.5997,4.0232,1.9754,1.0204,0.8934,2.3430,30.6604,13.7846
2024-08-25,5.0157,1.4151,1.4909,2.1649,0.9976,2.1479,0.4471,2.4469,2.9087,1.1592,0.3581,1.7355,28.3779,10.1954
2024-08-26,4.1988,2.2273,0.5844,2.9149,0.7987,1.8537,1.2478,1.0299,3.0776,0.4838,0.6540,0.6593,28.7141,17.5229
2024-08-27,3.0032,1.4735,0.8378,2.0391,1.7192,2.9162,0.9862,1.7927,2.6561,0.9325,0.7513,1.2402,41.3406,10.1335
2024-08-28,3.5998,1.7025,1.2389,3.0479,1.0510,2.6072,0.6585,2.2883,2.5248,1.0094,1.2598,1.1974,32.6772,13.9380
2024-08-29,2.6352,3.1136,2.3295,3.0183,1.0818,2.5755,1.0109,1.0901,1.9939,1.1305,1.6536,2.7720,31.2106,20.2809
2024-08-30,2.6998,2.5324,1.3589,2.1138,1.3155,2.1665,1.1817,1.1450,1.6672,1.0734,1.2501,1.1308,30.8992,13.9986
2024-08-31,3.4056,2.4428,0.4526,2.5264,1.4441,1.7815,0.8170,1.3829,1.5357,1.1387,0.6444,1.2794,30.9618,15.3792
2024-09-01,2.4377,1.4072,0.5971,1.6921,1.5017,4.5914,1.3746,2.1325,1.4984,0.7888,0.5903,0.8983,33.6896,12.2405
2024-09-02,2.2139,1.4445,0.7461,3.3012,2.0993,3.7193,1.0131,1.8714,1.6203,1.0238,1.3860,0.7872,34.6259,14.1471
2024-09-03,2.7710,0.8176,5.0243,4.1016,0.9169,2.4861,0.8815,1.1123,1.7395,1.5245,1.1501,1.1441,35.7618,19.3470
2024-09-04,3.0526,1.0323,3.1320,4.6514,1.2977,2.5596,0.7335,1.4470,1.8379,0.6865,1.5904,1.2009,32.0623,18.4240
2024-09-05,2.6168,0.6275,1.2634,5.9655,1.2165,1.5876,0.4611,1.9759,1.2199,1.2630,1.4910,1.2453,30.4786,20.9107
2024-09-06,2.5554,1.0292,1.8609,4.7415,1.1774,1.8780,0.8009,1.2516,2.2604,1.1842,1.6163,2.0889,31.2835,18.3982
2024-09-07,2.1682,0.6258,2.5811,8.7163,1.4879,1.6700,0.5656,2.1720,1.5637,1.2481,0.6535,1.1327,35.3546,13.1285
2024-09-08,1.9637,0.9895,2.1849,3.4828,1.0024,2.6957,0.8671,1.4833,1.8864,0.6667,1.4636,0.5892,35.6281,13.2257
2024-09-09,2.5320,2.2894,1.5745,2.8397,1.4183,5.2145,0.9569,1.1883,1.3564,0.8830,0.4818,0.4904,48.9598,10.3618
2024-09-10,1.2479,1.2441,1.5395,3.0716,0.6644,2.0297,0.7540,2.0422,1.5821,1.1887,1.1980,1.0329,28.5222,17.1283
2024-09-11,1.8728,0.9335,1.8145,4.0863,1.5458,1.3667,0.5651,2.2565,2.1572,1.8832,1.5708,1.1626,24.4042,25.4634
2024-09-12,1.9190,0.7671,2.0477,3.6239,1.2198,0.9934,0.6780,1.9985,1.7525,1.0170,1.0273,1.0372,26.2529,19.9862
2024-09-13,1.5810,0.8411,2.2674,2.6234,1.6172,1.2487,0.4119,1.6492,2.2882,0.6167,1.2579,0.8316,26.3605,17.8961
2024-09-14,2.0277,0.6311,3.6911,2.8557,1.2318,1.0175,0.9954,1.3960,2.6093,0.8137,1.2334,0.7338,19.1724,26.8720
2024-09-15,1.9663,0.3808,3.6067,1.6286,1.5224,1.5626,1.1276,1.4653,1.5643,0.5426,1.9035,0.8467,20.6006,18.4873
2024-09-16,2.6740,0.6188,7.0083,2.5039,1.0410,1.4766,0.8184,1.5627,1.8646,0.6270,1.2343,0.6964,30.4472,18.7197
2024-09-17,2.0531,1.0469,8.9077,3.8363,0.8601,1.4700,0.5041,1.5446,1.5006,0.6643,0.9270,1.0946,26.5072,21.7944
2024-09-18,1.8643,0.9229,12.2353,2.5641,1.5467,1.3480,0.7664,1.3022,1.3095,0.7242,0.9262,1.2811,29.7290,18.0257
2024-09-19,1.9581,0.7359,7.6217,3.8116,1.0518,2.3585,0.7471,1.4011,1.9049,0.6396,1.0719,4.0686,32.1536,22.2750
2024-09-20,2.4051,0.4245,6.6336,4.7962,1.2662,3.7108,1.0283,1.1430,1.4283,0.9120,1.1431,3.9223,25.0954,27.2306
2024-09-21,1.2228,0.3761,4.6792,8.9059,1.6451,1.3702,0.5647,1.3941,1.5767,1.0534,1.1067,2.4509,21.3255,30.0237
2024-09-22,1.5927,0.7815,3.2496,5.4966,1.5928,1.1858,1.3626,1.0502,0.9783,0.3604,1.4653,3.0577,22.9737,25.5626
2024-09-23,1.2581,0.4311,14.2894,5.6353,0.3651,0.8465,0.8816,1.2687,0.6901,0.3126,0.8879,0.9946,26.6200,27.1632
2024-09-24,1.1678,0.4016,10.5846,4.2602,0.8433,0.9386,0.8666,0.9059,1.3489,0.4766,0.8599,1.0692,26.3958,23.9311
2024-09-25,1.8020,0.4597,8.0420,3.2606,1.5457,1.1274,0.5304,1.2923,2.1385,0.6625,0.6444,1.5079,26.1017,25.7131
2024-09-26,2.1572,0.6075,6.2338,4.4947,1.1375,1.2038,0.6588,1.4182,1.6436,0.9798,0.9492,1.6817,28.6598,20.7803
2024-09-27,1.7556,0.4803,3.2807,4.1378,1.3093,2.0344,0.5521,1.4633,1.5768,0.6547,0.9982,1.6049,27.2703,21.7722
2024-09-28,2.7483,0.9452,2.4951,2.9230,1.1344,1.3216,0.6728,1.6994,2.2291,0.3410,0.9169,1.4429,23.3964,19.0527
2024-09-29,1.9827,0.8602,1.1140,0.9424,0.8421,1.5597,1.2363,1.0549,2.6701,0.4454,0.8885,1.2267,12.5333,28.9440
2024-09-30,3.8615,0.8131,2.4456,1.0616,0.9449,2.6526,1.1343,1.6735,1.6005,0.2934,1.1567,0.6351,32.1649,20.3313
2024-10-01,2.6741,1.0831,1.1470,1.8405,1.1649,2.1913,0.6248,1.5870,1.6284,0.7543,2.9360,1.5021,30.3888,16.5784
2024-10-02,2.3884,1.7549,0.9334,1.8837,1.6053,3.4847,1.2036,2.4939,1.7434,0.9119,2.3782,2.1949,22.8041,17.1764
2024-10-03,1.8870,0.7016,0.8124,2.0860,1.3067,1.5111,1.6307,1.7315,1.4857,0.8555,3.0760,1.9865,38.2700,16.9285
2024-10-04,4.0288,0.8132,0.8788,1.3701,1.0602,1.0437,0.5850,1.4791,1.6028,0.5215,1.3927,1.6823,36.2415,16.1964
2024-10-05,6.4570,1.5129,0.8830,1.6026,0.7522,0.9967,0.6882,1.9914,1.3362,0.3868,1.0990,1.6887,55.9452,9.9127
2024-10-06,4.0203,2.1050,1.2905,2.0408,0.8281,2.9873,1.2364,1.0996,0.9431,1.1257,1.0770,1.3401,46.0777,9.9055
2024-10-07,4.2079,0.6389,1.1564,2.5068,1.6727,3.5099,1.5990,1.0821,1.6062,0.8881,2.0699,0.3796,42.5869,10.3026
2024-10-08,5.5678,1.1664,0.9433,2.1693,1.3832,2.5624,0.4936,1.1302,1.6286,0.5702,0.9352,1.2414,35.0995,9.6750
2024-10-09,6.0121,1.2809,0.8700,2.4547,1.6278,2.8153,0.6276,1.3467,2.3867,0.3510,0.8544,1.1357,29.5451,11.4828
2024-10-10,5.6812,1.2345,1.3448,1.4581,1.7359,2.3075,0.7149,2.0810,1.8932,0.6585,1.4650,1.3442,36.4823,8.7418
2024-10-11,2.9599,1.2265,2.5748,1.6154,1.5393,1.7489,0.9092,1.3383,1.2464,1.0923,1.5703,1.6826,26.7009,18.8433
2024-10-12,2.5846,0.6981,2.6385,1.1674,1.2972,1.3212,0.5426,1.2221,2.0552,0.7988,0.6200,1.5078,24.0034,19.2554
2024-10-13,2.7281,0.3651,5.2745,1.3935,1.4525,1.8502,0.9974,0.9197,1.7934,0.5816,1.1851,0.7596,29.0926,26.8774
2024-10-14,1.5375,0.6742,6.7783,1.7614,0.6735,1.3382,1.1018,1.0595,1.8662,0.8221,1.1165,0.7389,35.2409,20.8517
2024-10-15,2.2464,0.5192,8.8807,3.1731,0.9749,1.0491,0.4663,1.2932,1.4900,0.9384,1.3044,1.0418,41.9622,12.7662
2024-10-16,3.8035,1.4111,9.4224,2.0479,1.0537,1.0663,0.7224,1.2187,1.3654,1.8433,0.5067,0.6569,28.2892,14.5674
2024-10-17,3.7227,0.8512,6.4238,2.4664,0.9790,1.0649,0.4945,0.9905,2.3638,0.9940,1.0383,1.0265,32.2461,15.5665
2024-10-18,2.5585,1.4382,8.9658,1.7259,1.3322,1.4770,0.4921,1.5432,1.7988,1.3049,1.4073,0.7923,26.9533,17.6350
2024-10-19,2.6897,2.1250,9.1767,1.9121,1.0005,1.7790,0.5536,1.0975,1.6565,0.8421,0.7440,1.4026,32.3291,17.7837
2024-10-20,4.4391,3.2500,11.9076,2.1819,1.2443,2.1671,0.8492,0.8348,2.8794,0.6377,0.2566,1.9325,21.1990,25.3621
2024-10-21,4.6914,8.4521,12.0409,2.4560,1.0010,2.8701,1.1265,0.3966,1.3980,0.9996,1.3381,1.0973,41.5554,19.3453
2024-10-22,3.8882,4.0290,11.7485,2.8962,0.7826,1.2706,0.7255,1.2039,2.2095,1.2299,0.6622,2.3008,31.1653,17.6737
2024-10-23,3.8656,3.5582,14.9839,3.2197,1.0165,1.7933,0.2991,1.3821,1.9828,1.0025,0.4968,2.7316,36.9384,13.4213
2024-10-24,2.8374,3.5630,16.3764,3.7424,0.9632,1.1117,0.6577,1.2658,2.7442,1.1773,0.6175,3.1042,27.3259,19.3926
2024-10-25,4.2419,2.7140,13.0208,2.4912,1.1970,1.1284,0.9374,0.8989,1.5782,1.6852,0.6433,2.6308,32.9882,17.8244
2024-10-26,4.4140,1.8988,25.1038,2.2430,0.8637,1.5422,0.5715,1.3514,2.0127,0.7164,0.6401,1.4008,45.3237,16.4844
2024-10-27,3.8713,0.9632,20.1141,2.0880,0.8603,1.2958,0.2773,0.7591,0.8803,0.8447,0.6559,1.6721,12.2354,14.6653
2024-10-28,2.6742,1.7126,10.2303,1.6014,0.7834,0.6948,0.7337,1.3927,0.8590,0.4329,0.5808,0.8216,33.4604,16.9012
2024-10-29,3.3258,1.3958,12.9211,2.3012,1.1179,0.7829,0.5295,1.6399,1.4369,0.8767,0.7291,2.6330,28.4786,17.3338
2024-10-30,3.3121,1.1775,17.3214,1.3996,0.9465,1.1333,0.6240,1.2469,2.2282,1.6896,0.8077,1.5324,28.6017,20.3999
2024-10-31,3.7025,1.2643,15.9035,1.6072,0.8246,1.1548,0.3981,0.9522,2.4168,1.0383,0.5596,1.5249,30.4993,16.9959
2024-11-01,3.2176,1.6537,18.7044,1.9945,0.9131,1.3219,0.5789,1.1801,2.2770,0.7924,0.3365,1.7869,37.4807,16.3823
2024-11-02,2.4875,1.1724,25.5931,2.5532,0.6215,1.1090,0.5385,0.5564,1.5468,1.0703,0.4931,1.3478,35.6495,13.3434
2024-11-03,1.3090,2.0380,21.4322,2.1545,0.5371,0.7946,0.7482,0.4774,1.3845,1.6712,0.5221,0.4271,29.8402,16.2754
2024-11-04,4.9568,1.0519,19.5379,1.8145,1.0451,2.2486,0.7141,1.3332,1.8967,0.5479,0.6691,0.6315,28.4540,22.3864
2024-11-05,2.8930,2.2040,18.6731,2.1967,0.8378,1.2517,0.7981,0.8977,1.7212,0.5906,0.8938,0.9690,49.0345,18.1352
2024-11-06,2.2191,4.4672,12.2266,2.8980,1.1576,1.7794,0.6347,1.2375,2.1049,1.7268,1.4612,1.2889,42.8094,17.1425
2024-11-07,2.4383,4.0774,11.2638,2.4001,0.7781,1.3869,1.0427,1.2742,2.4977,1.3894,0.9899,1.5208,42.8565,13.9259
2024-11-08,2.9085,3.6794,6.0022,7.0321,1.1945,1.7792,0.7046,0.8981,3.5990,0.9852,0.8562,1.1952,41.5183,15.6994
2024-11-09,2.6177,4.8716,4.9422,3.2981,1.1174,3.2193,0.6789,1.4801,2.9738,1.5216,1.3652,0.8540,50.6922,12.7843
2024-11-10,2.3073,4.5791,4.4001,2.6262,1.1071,2.0912,0.8737,1.7743,3.4102,2.0077,0.6407,4.8983,29.2572,21.1681
2024-11-11,3.3549,4.9152,3.1600,4.3601,1.6573,2.0886,0.7713,1.5987,2.0869,0.8062,0.9006,1.6175,42.8044,11.8643
2024-11-12,3.4679,3.8490,3.5288,3.0146,1.1050,1.1868,0.5112,1.2551,1.8113,1.4800,0.3776,2.6641,28.8619,15.7779
2024-11-13,2.4800,5.6841,4.3231,2.4736,1.4467,1.2896,1.0197,2.0116,2.1130,1.1260,0.6834,3.7275,45.4141,10.0654
2024-11-14,3.9287,4.8059,6.1823,2.0154,1.1047,1.5053,0.7646,0.9857,2.7887,1.6779,0.5389,3.4040,32.9223,10.0744
2024-11-15,4.0514,4.9837,5.0079,2.5260,0.8534,1.5735,0.8507,1.6755,2.9233,1.7709,1.1106,3.1823,33.3415,12.7787
2024-11-16,5.1146,3.2366,3.5565,3.4811,1.2655,1.9243,0.3522,1.7259,5.4597,1.8070,0.7808,3.0872,24.3842,18.9882
2024-11-17,3.1228,3.7088,2.8373,2.8656,1.8654,2.6118,0.7911,1.0224,4.8774,0.7768,0.8952,3.0006,34.2059,12.9733
2024-11-18,4.3194,4.4815,1.3953,3.6179,1.2033,4.2289,0.5514,1.3235,3.0346,1.8613,0.6359,1.6810,42.7641,12.4283
2024-11-19,7.3707,4.3952,2.9817,3.4810,1.6646,2.4163,0.5610,1.6032,1.6525,1.8968,1.6067,1.6685,36.2013,12.7474
2024-11-20,5.0165,3.5953,2.3839,3.1945,1.1979,1.6684,0.9790,1.9409,2.2200,0.9638,0.9431,3.7568,43.3141,10.9547
2024-11-21,4.4033,3.7290,1.6424,3.2534,1.6373,1.7036,0.8407,1.8796,1.9522,1.0465,0.9990,3.8073,32.7107,14.6995
2024-11-22,4.2343,3.3675,2.4233,4.5797,1.2193,1.9746,0.6354,1.7772,2.3087,1.1663,0.6703,6.3702,38.4277,9.9196
2024-11-23,5.1189,4.4992,1.0835,2.7051,0.9007,3.6433,0.5425,1.2780,2.3206,1.2051,0.4866,4.1174,44.1035,9.1145
2024-11-24,3.3464,4.0052,1.0453,1.2117,1.2656,2.1221,0.6820,2.0611,3.1791,0.9282,0.8676,1.5083,49.4765,10.8835
2024-11-25,2.9554,2.8971,1.4825,0.7948,0.8078,1.9722,0.6652,1.7590,1.8037,0.9140,0.9500,1.1343,35.4828,17.0558
2024-11-26,2.7476,3.2776,1.3020,1.7334,1.1861,4.0145,0.7213,1.4561,1.7371,1.2335,1.2361,1.3740,37.1099,15.3191
2024-11-27,1.3634,3.8129,1.4137,2.3004,2.0635,3.3673,0.9075,1.6719,3.1031,1.4133,1.4742,2.5911,29.4359,14.4923
2024-11-28,1.9572,1.4262,0.7424,2.2781,1.4413,3.4145,0.6925,1.3473,1.7190,1.1192,1.0317,1.2734,36.6031,9.4337
2024-11-29,2.0622,1.5440,0.6896,1.9958,2.4190,3.2848,0.3516,2.7922,1.9698,1.0991,1.0700,1.7068,36.1703,10.8802
2024-11-30,3.4584,1.3924,1.0196,1.8038,1.8790,3.0987,0.7587,1.3859,1.9287,1.4169,1.5888,1.7367,30.0806,19.0407
2024-12-01,1.7828,0.8089,0.8593,1.7820,2.2956,2.0594,0.6452,2.0758,2.2898,1.3922,1.7284,2.9969,26.2688,20.4991
2024-12-02,2.3149,0.7330,2.5270,2.0228,0.7969,1.7257,0.6154,1.6484,1.4905,1.3444,1.0990,3.2799,37.1419,18.7623
2024-12-03,3.7667,0.8056,2.0627,2.2445,1.0147,1.6357,0.8028,1.3586,2.3114,1.0299,0.7146,4.3389,37.1217,13.3703
2024-12-04,4.1853,0.7482,1.1389,2.3338,0.8603,2.1983,0.6719,1.0464,2.3855,0.9503,1.2828,3.0474,37.1763,17.2870
2024-12-05,3.5105,0.8632,1.9522,4.0197,1.2204,1.9628,0.2842,0.8874,2.6725,0.9354,1.3847,5.0521,38.4461,18.3776
2024-12-06,4.5940,0.7264,1.4455,1.9034,1.6348,2.1785,0.6828,2.3668,2.2778,0.7900,1.1220,2.5114,49.3646,5.3919
2024-12-07,8.3655,0.6475,1.4385,1.5987,1.6540,3.6991,0.6839,1.9524,5.0118,0.9633,1.1682,3.1400,51.6029,7.5654
2024-12-08,8.1621,1.0614,1.4959,2.2192,0.8812,2.8325,1.0131,0.6811,2.1658,1.0244,0.9976,3.6542,44.8008,6.2725
2024-12-09,4.1561,0.6434,1.1977,1.1468,1.2504,2.9212,0.9958,0.4632,3.2214,1.2612,0.5593,2.1597,48.0740,8.6493
2024-12-10,5.8697,0.8856,0.9876,1.8533,1.2916,2.8192,0.9640,1.9620,2.8475,1.7507,0.8558,3.5526,44.4801,8.6614
2024-12-11,7.5019,1.2027,1.1452,2.7311,1.3283,1.8628,0.6829,1.8622,4.1968,2.6514,1.1444,2.1047,41.2125,14.3447
2024-12-12,5.6960,1.1410,1.3806,3.3669,2.2836,1.4216,0.3025,2.0599,2.6473,2.1249,0.9574,2.1363,28.0145,16.2778
2024-12-13,8.5055,1.1304,1.4546,1.9739,1.5889,1.5129,0.3781,2.2304,2.5982,1.4689,0.9316,3.0098,34.9012,13.0365
2024-12-14,7.8698,0.8991,1.2914,1.7603,1.1244,1.9232,0.5334,1.8378,3.0602,1.0545,0.5851,2.2586,39.0380,13.4578
2024-12-15,5.6043,0.4130,0.8239,0.6828,0.9600,1.8564,1.6828,1.3759,1.2968,0.7926,0.7905,1.1255,27.2782,10.0439
2024-12-16,2.0165,0.8504,0.7935,0.5837,0.8390,1.3931,0.5943,0.5906,1.2459,1.0170,0.5858,0.4519,37.1738,15.7711
2024-12-17,4.9183,0.9210,2.0475,1.2087,0.9493,1.3060,0.8301,2.4847,2.8385,1.8817,0.7799,1.6132,36.1592,11.5977
2024-12-18,4.2904,0.7870,1.1795,1.0850,1.0950,2.3256,0.7205,1.7461,2.1927,2.5907,0.9372,1.2399,38.3347,14.7206
2024-12-19,3.8451,0.2999,1.0995,0.8228,1.7613,2.0459,0.9534,1.5670,2.8916,1.1911,1.1696,1.5197,36.6742,15.4213
