fecha,valor
2017-10-19,10006.31
2017-10-20,10072.48
2017-10-23,10059.86
2017-10-24,10061.45
2017-10-25,10065.12
2017-10-26,10035.61
2017-10-27,9988.42
2017-10-30,9950.41
2017-10-31,9934.38
2017-11-01,9917.38
2017-11-03,9928.22
2017-11-06,9922.02
2017-11-07,9927.38
2017-11-08,9888.04
2017-11-09,9878.13
2017-11-10,9889.82
2017-11-13,9865.6
2017-11-14,9863.22
2017-11-15,10519.47
2017-11-16,10518.33
2017-11-17,10631.41
2017-11-20,10658.38
2017-11-21,10609.01
2017-11-22,10737.52
2017-11-23,10764.74
2017-11-24,10741.83
2017-11-27,10725.38
2017-11-28,10719.46
2017-11-29,10648.99
2017-11-30,10631.84
2017-12-01,10614.06
2017-12-04,10596.44
2017-12-05,10572.71
2017-12-06,10525.05
2017-12-07,10497.78
2017-12-08,10437.93
2017-12-11,10464.62
2017-12-12,10419.85
2017-12-13,10378.4
2017-12-14,10391.37
2017-12-15,10382.92
2017-12-18,10359.12
2017-12-19,10423.02
2017-12-20,10358.29
2017-12-21,10484.03
2017-12-22,10523.12
2017-12-29,10260.64
2017-12-31,10260.64
2018-01-02,10238.8
2018-01-03,10252.23
2018-01-04,10236.64
2018-01-05,10244.96
2018-01-08,10230.43
2018-01-09,10211.45
2018-01-10,10178.76
2018-01-11,10181.68
2018-01-12,10184.55
2018-01-15,10221.12
2018-01-16,10287.62
2018-01-17,10277.28
2018-01-18,10241.39
2018-01-19,10275.78
2018-01-23,10264.18
2018-01-24,10283.08
2018-01-25,10310.54
2018-01-26,10264.9
2018-01-29,10256.03
2018-01-30,10219.11
2018-01-31,10226.04
2018-02-01,10215.82
2018-02-02,10216.66
2018-02-05,10142.16
2018-02-06,10135.18
2018-02-07,10105.92
2018-02-08,10036.31
2018-02-09,10034.5
2018-02-14,10027.29
2018-02-15,10092.07
2018-02-16,10121.27
2018-02-19,10103.42
2018-02-20,10083.1
2018-02-21,10014.74
2018-02-22,10036.8
2018-02-23,10039.29
2018-02-26,10026.92
2018-02-27,10037.23
2018-02-28,9965.43
2018-03-01,9928.55
2018-03-02,9924.01
2018-03-05,9928.96
2018-03-06,9904.61
2018-03-07,9915.34
2018-03-08,9895.22
2018-03-09,9878.76
2018-03-12,9950.64
2018-03-13,9930.34
2018-03-14,9925.97
2018-03-15,9903.04
2018-03-16,9873.01
2018-03-19,9835.14
2018-03-20,9844.57
2018-03-21,9856.76
2018-03-22,9927.08
2018-03-23,9915.31
2018-03-26,9908.04
2018-03-27,9903.86
2018-03-28,9872.32
2018-03-29,9804.63
2018-03-31,9804.63
2018-04-02,9795.08
2018-04-03,9762.07
2018-04-04,9717.26
2018-04-05,9718.61
2018-04-06,9683.79
2018-04-09,9690.74
2018-04-10,9716.76
2018-04-11,9720.86
2018-04-12,9751.06
2018-04-13,9755.4
2018-04-16,9815.66
2018-04-17,9816.86
2018-04-18,9816.35
2018-04-19,9818.95
2018-04-20,9787.27
2018-04-23,9756.07
2018-04-24,9726.76
2018-04-25,9737.23
2018-04-26,9714.34
2018-04-27,9588.09
2018-04-30,9602.31
2018-05-02,9929.41
2018-05-03,9881.6
2018-05-04,9897.79
2018-05-07,9888.09
2018-05-08,9926.35
2018-05-09,9911.22
2018-05-10,9900.55
2018-05-11,9901.35
2018-05-14,9893.48
2018-05-15,9901.35
2018-05-16,9839.59
2018-05-17,9848.02
2018-05-18,9866.79
2018-05-21,9842.35
2018-05-22,9839.14
2018-05-23,9846.49
2018-05-24,9839.31
2018-05-25,9851.6
2018-05-28,9834.12
2018-05-29,9800.2
2018-05-30,9758.76
2018-05-31,9758.76
2018-06-01,9783.57
2018-06-04,9757.33
2018-06-05,9761.19
2018-06-06,9752.13
2018-06-07,9719.26
2018-06-08,9809.42
2018-06-11,9805.28
2018-06-12,9803.09
2018-06-13,9784.0
2018-06-14,9725.87
2018-06-15,9704.4
2018-06-18,9652.28
2018-06-19,9639.21
2018-06-20,9608.27
2018-06-22,9614.11
2018-06-25,9613.96
2018-06-26,9581.29
2018-06-27,9551.33
2018-06-28,9517.35
2018-06-29,9522.24
2018-06-30,9522.24
2018-07-02,9507.76
2018-07-03,9461.88
2018-07-04,9483.98
2018-07-05,9414.89
2018-07-06,9426.51
2018-07-09,9485.25
2018-07-10,9492.44
2018-07-11,9487.76
2018-07-12,9447.88
2018-07-13,9454.8
2018-07-17,9432.5
2018-07-18,9406.61
2018-07-19,9387.97
2018-07-20,9373.76
2018-07-23,9391.08
2018-07-24,9371.39
2018-07-25,9340.3
2018-07-26,9295.13
2018-07-27,9236.17
2018-07-30,9277.32
2018-07-31,9256.56
2018-08-01,9253.72
2018-08-02,9220.03
2018-08-03,9183.56
2018-08-07,9195.61
2018-08-08,9189.32
2018-08-09,9183.19
2018-08-10,9173.76
2018-08-13,9249.44
2018-08-14,9218.46
2018-08-15,9171.75
2018-08-16,9122.23
2018-08-17,9073.58
2018-08-20,9083.83
2018-08-21,9064.43
2018-08-22,9084.47
2018-08-23,9094.86
2018-08-24,9032.73
2018-08-27,9072.01
2018-08-28,9145.36
2018-08-29,9125.91
2018-08-30,9104.01
2018-08-31,9080.15
2018-09-03,9067.79
2018-09-04,9040.49
2018-09-05,8982.8
2018-09-06,8972.32
2018-09-07,8989.03
2018-09-10,9004.86
2018-09-11,8992.93
2018-09-12,8983.57
2018-09-13,8955.08
2018-09-14,8951.08
2018-09-17,8932.27
2018-09-18,8937.02
2018-09-19,8891.62
2018-09-20,8938.28
2018-09-21,8906.96
2018-09-24,8877.76
2018-09-25,8865.27
2018-09-26,8859.9
2018-09-27,8817.34
2018-09-28,8729.33
2018-09-30,8729.33
2018-10-01,8692.03
2018-10-02,8680.62
2018-10-03,8675.48
2018-10-04,8645.34
2018-10-05,8641.74
2018-10-08,8644.93
2018-10-09,8705.54
2018-10-10,8708.77
2018-10-11,8728.34
2018-10-12,8764.44
2018-10-15,8723.54
2018-10-16,8723.83
2018-10-17,8722.32
2018-10-18,8686.43
2018-10-19,8709.43
2018-10-22,8701.41
2018-10-23,8669.81
2018-10-24,8683.59
2018-10-25,8690.89
2018-10-26,8626.78
2018-10-29,8584.42
2018-10-30,8563.41
2018-10-31,8506.38
2018-11-01,8445.96
2018-11-05,8477.48
2018-11-06,8464.05
2018-11-07,8450.49
2018-11-08,8461.31
2018-11-09,8677.63
2018-11-12,8628.71
2018-11-13,8567.66
2018-11-14,8505.85
2018-11-15,8520.52
2018-11-16,8501.99
2018-11-19,8486.46
2018-11-20,8490.09
2018-11-21,8457.97
2018-11-22,8463.22
2018-11-23,8442.39
2018-11-26,8744.86
2018-11-27,8755.21
2018-11-28,8730.65
2018-11-29,8752.92
2018-11-30,8739.58
2018-12-03,8688.72
2018-12-04,8692.56
2018-12-05,8610.56
2018-12-06,8596.82
2018-12-07,8571.89
2018-12-10,8685.17
2018-12-11,8656.38
2018-12-12,8645.72
2018-12-13,8634.91
2018-12-14,8630.28
2018-12-17,8598.48
2018-12-18,8601.22
2018-12-19,8588.19
2018-12-20,8611.53
2018-12-21,8607.69
2018-12-24,8959.14
2018-12-26,8963.11
2018-12-27,9114.24
2018-12-28,8955.0
2018-12-31,8946.38
2019-01-02,8906.36
2019-01-03,8883.33
2019-01-04,8905.85
2019-01-07,8884.2
2019-01-08,8983.12
2019-01-09,8958.06
2019-01-10,8958.62
2019-01-11,8927.53
2019-01-14,8920.59
2019-01-15,8879.57
2019-01-16,8896.35
2019-01-17,8877.91
2019-01-18,8864.78
2019-01-21,8837.76
2019-01-23,8822.09
2019-01-24,8805.38
2019-01-25,8767.7
2019-01-28,8787.32
2019-01-29,8752.98
2019-01-30,8733.18
2019-01-31,8723.85
2019-02-01,8695.34
2019-02-04,8657.81
2019-02-05,8633.88
2019-02-06,8623.3
2019-02-07,8586.42
2019-02-08,8561.23
2019-02-11,8614.94
2019-02-12,8580.31
2019-02-13,8582.78
2019-02-14,8558.28
2019-02-15,8552.14
2019-02-18,8554.33
2019-02-19,8561.04
2019-02-20,8575.95
2019-02-21,8543.3
2019-02-22,8503.24
2019-02-25,8498.76
2019-02-26,8484.85
2019-02-27,8483.83
2019-02-28,8474.84
2019-03-01,8420.12
2019-03-06,8355.76
2019-03-07,8290.9
2019-03-08,8266.09
2019-03-11,8331.84
2019-03-12,8315.78
2019-03-13,8320.31
2019-03-14,8327.15
2019-03-15,8259.13
2019-03-18,8233.14
2019-03-19,8100.77
2019-03-20,8102.6
2019-03-21,8157.22
2019-03-22,8125.33
2019-03-25,8093.66
2019-03-26,8044.22
2019-03-27,8009.8
2019-03-28,7959.57
2019-03-29,7946.53
2019-03-31,7946.53
2019-04-01,7928.67
2019-04-02,7906.29
2019-04-03,7978.67
2019-04-04,7954.94
2019-04-05,7923.12
2019-04-08,7906.48
2019-04-09,7984.1
2019-04-10,7961.31
2019-04-11,7960.44
2019-04-12,7917.48
2019-04-15,7894.34
2019-04-16,8377.67
2019-04-17,8420.7
2019-04-18,8403.27
2019-04-22,8369.16
2019-04-23,8380.61
2019-04-24,8357.51
2019-04-25,8391.66
2019-04-26,8373.13
2019-04-29,8400.22
2019-04-30,8409.46
2019-05-02,8415.77
2019-05-03,8393.05
2019-05-06,8406.65
2019-05-07,8399.8
2019-05-08,8323.94
2019-05-09,8301.34
2019-05-10,8305.05
2019-05-13,8384.69
2019-05-14,8389.71
2019-05-15,8363.36
2019-05-16,8351.2
2019-05-17,8288.28
2019-05-20,8275.01
2019-05-21,8269.78
2019-05-22,8279.6
2019-05-23,8286.61
2019-05-24,8314.6
2019-05-27,8319.3
2019-05-28,8326.43
2019-05-29,8311.55
2019-05-30,8267.53
2019-05-31,8253.34
2019-06-03,8257.51
2019-06-04,8302.38
2019-06-05,8286.05
2019-06-06,8253.68
2019-06-07,8250.38
2019-06-10,8339.0
2019-06-11,8270.73
2019-06-12,8249.91
2019-06-13,8203.74
2019-06-14,8197.27
2019-06-17,8153.18
2019-06-18,8147.22
2019-06-19,8170.71
2019-06-24,8155.13
2019-06-25,8258.31
2019-06-26,8212.85
2019-06-27,8195.17
2019-06-28,8316.96
2019-06-30,8316.96
2019-07-01,8307.28
2019-07-02,8227.05
2019-07-03,8257.34
2019-07-04,8263.46
2019-07-05,8224.59
2019-07-08,8228.81
2019-07-09,8179.29
2019-07-10,8162.23
2019-07-11,8197.83
2019-07-12,8190.48
2019-07-15,8171.78
2019-07-17,8157.15
2019-07-18,8142.11
2019-07-19,8209.68
2019-07-22,8138.99
2019-07-23,8114.52
2019-07-24,8095.1
2019-07-25,8099.25
2019-07-26,8081.39
2019-07-29,8058.95
2019-07-30,8049.81
2019-07-31,8046.82
2019-08-01,7992.56
2019-08-02,8007.86
2019-08-05,7985.53
2019-08-07,8014.72
2019-08-08,8047.37
2019-08-09,8132.8
2019-08-12,8098.19
2019-08-13,8089.87
2019-08-14,8090.1
2019-08-15,8067.02
2019-08-16,8117.36
2019-08-19,8174.13
2019-08-20,8153.21
2019-08-21,8152.0
2019-08-22,8153.09
2019-08-23,8097.75
2019-08-26,8137.05
2019-08-27,8082.17
2019-08-28,8075.72
2019-08-29,8051.64
2019-08-30,8027.29
2019-08-31,8027.29
2019-09-02,8002.9
2019-09-03,7945.68
2019-09-04,7954.83
2019-09-05,7925.55
2019-09-06,7875.63
2019-09-09,7884.75
2019-09-10,7893.65
2019-09-11,7863.53
2019-09-12,7851.52
2019-09-13,7840.49
2019-09-16,7799.68
2019-09-17,7786.44
2019-09-18,7784.3
2019-09-19,7819.79
2019-09-20,7795.76
2019-09-23,7779.61
2019-09-24,7767.1
2019-09-25,7766.19
2019-09-26,7693.32
2019-09-27,7655.95
2019-09-30,7650.24
2019-10-01,7576.42
2019-10-02,7549.07
2019-10-03,7569.66
2019-10-04,7501.07
2019-10-07,7478.8
2019-10-08,7523.43
2019-10-09,7489.63
2019-10-10,7469.41
2019-10-11,7433.19
2019-10-14,7402.48
2019-10-15,7369.93
2019-10-16,7310.06
2019-10-17,7254.1
2019-10-18,7265.94
2019-10-21,7225.82
