tipo,fecha,valor
DEG,2012-09-21,254.35546569
Divisas,2012-09-21,10724.67913043
Oro,2012-09-21,2416.56263812
Otros,2012-09-21,13.687735
DEG,2012-09-24,254.88651362
Divisas,2012-09-24,10743.32442672
Oro,2012-09-24,2423.51629842
Otros,2012-09-24,13.7163125
DEG,2012-09-25,254.10148625
Divisas,2012-09-25,10731.46807597
Oro,2012-09-25,2411.76105264
Otros,2012-09-25,13.6740675
DEG,2012-09-26,254.23012519
Divisas,2012-09-26,10727.19454411
Oro,2012-09-26,2406.62177062
Otros,2012-09-26,13.68099
DEG,2012-09-27,253.88049115
Divisas,2012-09-27,10702.7052454
Oro,2012-09-27,2393.84343769
Otros,2012-09-27,13.662175
DEG,2012-09-28,253.96262466
Divisas,2012-09-28,10721.79225319
Oro,2012-09-28,2429.6469162900003
Otros,2012-09-28,13.665725
DEG,2012-09-30,253.9626247
Divisas,2012-09-30,10721.79225
Oro,2012-09-30,2429.646916
Otros,2012-09-30,13.665725
Posición con el FMI,2012-09-30,13.665725
DEG,2012-10-01,254.35681265
Divisas,2012-10-01,10719.80741209
Oro,2012-10-01,2422.05241446
Otros,2012-10-01,13.68693625
DEG,2012-10-02,253.9956111
Divisas,2012-10-02,10723.84654448
Oro,2012-10-02,2428.09907503
Otros,2012-10-02,13.6675
DEG,2012-10-03,254.07312925
Divisas,2012-10-03,10719.06027809
Oro,2012-10-03,2427.82832205
Otros,2012-10-03,13.67167125
DEG,2012-10-04,253.90324906
Divisas,2012-10-04,10719.04575891
Oro,2012-10-04,2432.16983731
Otros,2012-10-04,13.66253
DEG,2012-10-05,254.09457043
Divisas,2012-10-05,10721.33266234
Oro,2012-10-05,2447.90172321
Otros,2012-10-05,13.672825
DEG,2012-10-08,254.69657301
Divisas,2012-10-08,10717.66181457
Oro,2012-10-08,2435.48550118
Otros,2012-10-08,13.70521875
DEG,2012-10-09,254.69657301
Divisas,2012-10-09,10873.71994718
Oro,2012-10-09,2427.54997031
Otros,2012-10-09,13.70521875
DEG,2012-10-10,253.85871736
Divisas,2012-10-10,10873.13195655
Oro,2012-10-10,2412.58924079
Otros,2012-10-10,13.660133750000002
DEG,2012-10-11,253.37546598
Divisas,2012-10-11,10874.6202428
Oro,2012-10-11,2411.06505624
Otros,2012-10-11,13.63413
DEG,2012-10-12,253.78119922
Divisas,2012-10-12,10881.75930203
Oro,2012-10-12,2417.17992264
Otros,2012-10-12,13.6559625
DEG,2012-10-15,254.18363382
Divisas,2012-10-15,10868.48410011
Oro,2012-10-15,2400.26211702
Otros,2012-10-15,13.6776175
DEG,2012-10-16,254.03024687
Divisas,2012-10-16,10883.18798874
Oro,2012-10-16,2376.78184709
Otros,2012-10-16,13.66936375
DEG,2012-10-17,254.4194869
Divisas,2012-10-17,10889.29796389
Oro,2012-10-17,2390.47991354
Otros,2012-10-17,13.69030875
DEG,2012-10-18,255.30352357
Divisas,2012-10-18,10903.36043507
Oro,2012-10-18,2392.84556062
Otros,2012-10-18,13.73787875
DEG,2012-10-19,255.06272253
Divisas,2012-10-19,10904.54187304
Oro,2012-10-19,2382.10383108
Otros,2012-10-19,13.72492125
DEG,2012-10-22,254.49040774
Divisas,2012-10-22,10894.97396686
Oro,2012-10-22,2355.47658452
Otros,2012-10-22,13.694125
DEG,2012-10-23,254.41288961
Divisas,2012-10-23,10837.64852869
Oro,2012-10-23,2365.28339848
Otros,2012-10-23,13.68995375
DEG,2012-10-24,253.83562685
Divisas,2012-10-24,10653.50128117
Oro,2012-10-24,2335.56327993
Otros,2012-10-24,13.65889125
DEG,2012-10-25,253.42659496
Divisas,2012-10-25,10650.30884267
Oro,2012-10-25,2330.07815455
Otros,2012-10-25,13.63688125
DEG,2012-10-26,253.97746856
Divisas,2012-10-26,10628.80285912
Oro,2012-10-26,2344.32236164
Otros,2012-10-26,13.66652375
DEG,2012-10-29,254.08050113
Divisas,2012-10-29,11160.70285231
Oro,2012-10-29,2343.63679799
Otros,2012-10-29,13.6304025
DEG,2012-10-30,254.04575949
Divisas,2012-10-30,11156.33422873
Oro,2012-10-30,2339.3122215900003
Otros,2012-10-30,13.62853875
DEG,2012-10-31,254.498267
Divisas,2012-10-31,11163.52916
Oro,2012-10-31,2340.244249
Otros,2012-10-31,13.651879999999998
Posición con el FMI,2012-10-31,13.65188
DEG,2012-11-01,254.8837601
Divisas,2012-11-01,11163.26464644
Oro,2012-11-01,2355.17113229
Otros,2012-11-01,13.67255875
DEG,2012-11-05,254.60580797
Divisas,2012-11-05,11158.31770836
Oro,2012-11-05,2346.4745425700003
Otros,2012-11-05,13.65764875
DEG,2012-11-06,252.94146557
Divisas,2012-11-06,11169.98697296
Oro,2012-11-06,2306.1046804800003
Otros,2012-11-06,13.57102875
DEG,2012-11-07,253.06718119
Divisas,2012-11-07,11172.95262581
Oro,2012-11-07,2346.42710565
Otros,2012-11-07,13.57777375
DEG,2012-11-08,253.1928968
Divisas,2012-11-08,11157.22714089
Oro,2012-11-08,2355.00510312
Otros,2012-11-08,13.58451875
DEG,2012-11-09,252.69003435
Divisas,2012-11-09,11162.48175101
Oro,2012-11-09,2373.55016815
Otros,2012-11-09,13.55753875
DEG,2012-11-12,252.68010944
Divisas,2012-11-12,11156.85034499
Oro,2012-11-12,2370.61177414
Otros,2012-11-12,13.55700625
DEG,2012-11-13,252.45845296
Divisas,2012-11-13,11328.74263562
Oro,2012-11-13,2365.26318391
Otros,2012-11-13,13.54511375
DEG,2012-11-14,252.51138585
Divisas,2012-11-14,11321.19134023
Oro,2012-11-14,2363.53277583
Otros,2012-11-14,13.54795375
DEG,2012-11-15,252.46176127
Divisas,2012-11-15,11348.2054198
Oro,2012-11-15,2364.15077266
Otros,2012-11-15,13.54529125
DEG,2012-11-16,252.24672141
Divisas,2012-11-16,11315.91215424
Oro,2012-11-16,2348.6712725800003
Otros,2012-11-16,13.53375375
DEG,2012-11-19,252.05980214
Divisas,2012-11-19,11297.24424916
Oro,2012-11-19,2345.43250121
Otros,2012-11-19,13.523725
DEG,2012-11-20,252.41379084
Divisas,2012-11-20,11331.02842585
Oro,2012-11-20,2373.01619477
Otros,2012-11-20,13.5427175
DEG,2012-11-22,252.64206392
Divisas,2012-11-22,11332.32383093
Oro,2012-11-22,2363.7253266
Otros,2012-11-22,13.554965
DEG,2012-11-23,252.33935396
Divisas,2012-11-23,11309.640594109998
Oro,2012-11-23,2368.02977312
Otros,2012-11-23,13.53872375
DEG,2012-11-26,252.33935396
Divisas,2012-11-26,11317.5931519
Oro,2012-11-26,2400.18091856
Otros,2012-11-26,13.53872375
DEG,2012-11-27,253.68914264
Divisas,2012-11-27,11318.81251719
Oro,2012-11-27,2395.03713113
Otros,2012-11-27,13.61114375
DEG,2012-11-28,253.62297653
Divisas,2012-11-28,11301.99570723
Oro,2012-11-28,2385.66075331
Otros,2012-11-28,13.60759375
DEG,2012-11-29,253.16808451
Divisas,2012-11-29,11293.13779075
Oro,2012-11-29,2353.07339608
Otros,2012-11-29,13.5831875
DEG,2012-11-30,253.844727
Divisas,2012-11-30,11292.88678
Oro,2012-11-30,2365.13304
Otros,2012-11-30,13.6186875
Posición con el FMI,2012-11-30,13.6186875
DEG,2012-12-03,253.89600871
Divisas,2012-12-03,11290.8124916
Oro,2012-12-03,2342.91587999
Otros,2012-12-03,13.62143875
DEG,2012-12-04,254.18219403
Divisas,2012-12-04,11282.15935256
Oro,2012-12-04,2351.1798465300003
Otros,2012-12-04,13.6367925
DEG,2012-12-05,254.73802217
Divisas,2012-12-05,11283.78298516
Oro,2012-12-05,2321.59626311
Otros,2012-12-05,13.6666125
DEG,2012-12-06,254.65696391
Divisas,2012-12-06,11267.23773009
Oro,2012-12-06,2320.48026326
Otros,2012-12-06,13.66226375
DEG,2012-12-07,254.46507085
Divisas,2012-12-07,11268.52353152
Oro,2012-12-07,2326.8736979200003
Otros,2012-12-07,13.65196875
DEG,2012-12-10,253.38319108
Divisas,2012-12-10,11464.447994679998
Oro,2012-12-10,2332.61211416
Otros,2012-12-10,13.59392625
DEG,2012-12-11,253.34514332
Divisas,2012-12-11,11484.84556218
Oro,2012-12-11,2344.66493179
Otros,2012-12-11,13.591885
DEG,2012-12-12,253.91420546
Divisas,2012-12-12,11489.27067204
Oro,2012-12-12,2341.29610155
Otros,2012-12-12,13.622415
DEG,2012-12-13,254.13422077
Divisas,2012-12-13,11470.54459148
Oro,2012-12-13,2348.03087414
Otros,2012-12-13,13.63421875
DEG,2012-12-14,254.20039079
Divisas,2012-12-14,11589.86890717
Oro,2012-12-14,2321.75144194
Otros,2012-12-14,13.63776875
DEG,2012-12-17,254.25167255
Divisas,2012-12-17,11602.17389305
Oro,2012-12-17,2324.45195056
Otros,2012-12-17,13.64052
DEG,2012-12-18,254.86870796
Divisas,2012-12-18,11466.67438155
Oro,2012-12-18,2324.42823209
Otros,2012-12-18,13.67362375
DEG,2012-12-19,255.02420749
Divisas,2012-12-19,11461.36626851
Oro,2012-12-19,2287.47174932
Otros,2012-12-19,13.68196625
DEG,2012-12-20,255.67101942
Divisas,2012-12-20,11456.870277630002
Oro,2012-12-20,2287.58456608
Otros,2012-12-20,13.7166675
DEG,2012-12-21,255.6213919
Divisas,2012-12-21,11481.05973002
Oro,2012-12-21,2258.00098265
Otros,2012-12-21,13.714004999999998
DEG,2012-12-28,254.99939374
Divisas,2012-12-28,11393.88981307
Oro,2012-12-28,2280.90939762
Otros,2012-12-28,13.680635
DEG,2012-12-31,254.25902
Divisas,2012-12-31,11391.42423
Oro,2012-12-31,2267.32126
Otros,2012-12-31,13.640165
Posición con el FMI,2012-12-31,13.640165
DEG,2013-01-02,254.25902001
Divisas,2013-01-02,11401.26272288
Oro,2013-01-02,2299.77602115
Otros,2013-01-02,13.640165
DEG,2013-01-03,254.80329829
Divisas,2013-01-03,11351.61387672
Oro,2013-01-03,2314.14993665
Otros,2013-01-03,13.66936375
DEG,2013-01-04,253.70647002
Divisas,2013-01-04,11280.48882504
Oro,2013-01-04,2282.85966361
Otros,2013-01-04,13.610522499999998
DEG,2013-01-07,252.26884744
Divisas,2013-01-07,11394.93920288
Oro,2013-01-07,2263.94665436
Otros,2013-01-07,13.53339875
DEG,2013-01-08,252.66258067
Divisas,2013-01-08,11385.14209973
Oro,2013-01-08,2257.57405031
Otros,2013-01-08,13.55452125
DEG,2013-01-09,253.45831883
Divisas,2013-01-09,11385.49503284
Oro,2013-01-09,2275.66496074
Otros,2013-01-09,13.59721
DEG,2013-01-10,252.8362865
Divisas,2013-01-10,11617.48267908
Oro,2013-01-10,2270.0878493200003
Otros,2013-01-10,13.56384
DEG,2013-01-11,253.09105506
Divisas,2013-01-11,11640.46787575
Oro,2013-01-11,2296.5519544000003
Otros,2013-01-11,13.5775075
DEG,2013-01-14,254.06215339
Divisas,2013-01-14,11631.165688890002
Oro,2013-01-14,2275.52264998
Otros,2013-01-14,13.62960375
DEG,2013-01-15,254.62793811
Divisas,2013-01-15,11608.623778550002
Oro,2013-01-15,2285.32946394
Otros,2013-01-15,13.65995625
DEG,2013-01-16,254.70569215
Divisas,2013-01-16,11592.44815843
Oro,2013-01-16,2305.37641595
Otros,2013-01-16,13.6641275
DEG,2013-01-17,254.47243003
Divisas,2013-01-17,11588.96054264
Oro,2013-01-17,2305.07962712
Otros,2013-01-17,13.65161375
DEG,2013-01-18,254.53860368
Divisas,2013-01-18,11591.83821756
Oro,2013-01-18,2314.81817353
Otros,2013-01-18,13.65516375
DEG,2013-01-21,254.19450069
Divisas,2013-01-21,11561.62980157
Oro,2013-01-21,2310.17308984
Otros,2013-01-21,13.63670375
DEG,2013-01-23,254.19450069
Divisas,2013-01-23,11549.84578052
Oro,2013-01-23,2316.81587642
Otros,2013-01-23,13.63670375
DEG,2013-01-24,254.2788721
Divisas,2013-01-24,11584.06927532
Oro,2013-01-24,2311.84275789
Otros,2013-01-24,13.64123
DEG,2013-01-25,253.82889128
Divisas,2013-01-25,11584.487008000002
Oro,2013-01-25,2289.32486972
Otros,2013-01-25,13.61709
DEG,2013-01-28,254.13163573
Divisas,2013-01-28,11557.25535183
Oro,2013-01-28,2272.801226
Otros,2013-01-28,13.63333125
DEG,2013-01-29,254.11840099
Divisas,2013-01-29,11565.117124480004
Oro,2013-01-29,2270.2516068
Otros,2013-01-29,13.63262125
DEG,2013-01-30,254.19284636
Divisas,2013-01-30,11523.7035736
Oro,2013-01-30,2280.8093642500003
Otros,2013-01-30,13.636615
DEG,2013-01-31,254.8898442
Divisas,2013-01-31,11482.27309
Oro,2013-01-31,2297.852542
Otros,2013-01-31,13.67326875
Posición con el FMI,2013-01-31,13.67326875
DEG,2013-02-01,255.00399993
Divisas,2013-02-01,11471.39155313
Oro,2013-02-01,2277.55335077
Otros,2013-02-01,13.6793925
DEG,2013-02-04,255.45896834
Divisas,2013-02-04,11483.93564615
Oro,2013-02-04,2288.2548205400003
Otros,2013-02-04,13.70379875
DEG,2013-02-05,254.47024274
Divisas,2013-02-05,11476.60421686
Oro,2013-02-05,2296.58705466
Otros,2013-02-05,13.65303375
DEG,2013-02-06,254.42888886
Divisas,2013-02-06,11472.30313476
Oro,2013-02-06,2293.0680358
Otros,2013-02-06,13.650815
DEG,2013-02-07,253.96415329
Divisas,2013-02-07,11453.47872233
Oro,2013-02-07,2300.7585546
Otros,2013-02-07,13.62588065
DEG,2013-02-08,254.25520259
Divisas,2013-02-08,11666.31915748
Oro,2013-02-08,2294.03397864
Otros,2013-02-08,13.64149625
DEG,2013-02-13,253.58526981
Divisas,2013-02-13,11700.2854137
Oro,2013-02-13,2287.90783871
Otros,2013-02-13,13.6055525
DEG,2013-02-14,253.52075777
Divisas,2013-02-14,11695.17178394
Oro,2013-02-14,2254.36473527
Otros,2013-02-14,13.60209125
DEG,2013-02-15,252.3578868
Divisas,2013-02-15,11720.43755632
Oro,2013-02-15,2245.23822977
Otros,2013-02-15,13.5397
DEG,2013-02-18,252.50676075
Divisas,2013-02-18,11711.49307096
Oro,2013-02-18,2204.20345512
Otros,2013-02-18,13.5476875
DEG,2013-02-19,252.50014413
Divisas,2013-02-19,11704.662970279998
Oro,2013-02-19,2210.81906153
Otros,2013-02-19,13.5473325
DEG,2013-02-20,252.2917206
Divisas,2013-02-20,11702.80327184
Oro,2013-02-20,2202.59320265
Otros,2013-02-20,13.53615
DEG,2013-02-21,252.2586375
Divisas,2013-02-21,11675.32579573
Oro,2013-02-21,2145.71465345
Otros,2013-02-21,13.534375
DEG,2013-02-22,250.9683966
Divisas,2013-02-22,11670.14746562
Oro,2013-02-22,2165.3655082200003
Otros,2013-02-22,13.46515
DEG,2013-02-25,250.78974786
Divisas,2013-02-25,11670.91278089
Oro,2013-02-25,2164.7443259
Otros,2013-02-25,13.455565
DEG,2013-02-26,251.1338121
Divisas,2013-02-26,11669.27134771
Oro,2013-02-26,2188.77590476
Otros,2013-02-26,13.474025
DEG,2013-02-27,250.2405684
Divisas,2013-02-27,11646.46259893
Oro,2013-02-27,2217.27705233
Otros,2013-02-27,13.4261
DEG,2013-02-28,250.5058487
Divisas,2013-02-28,11646.93825
Oro,2013-02-28,2189.929094
Otros,2013-02-28,13.4394125
Posición con el FMI,2013-02-28,13.4394125
DEG,2013-03-01,250.58856208
Divisas,2013-03-01,11635.57774367
Oro,2013-03-01,2168.92327551
Otros,2013-03-01,13.44385
DEG,2013-03-04,249.38094623
Divisas,2013-03-04,11634.11255113
Oro,2013-03-04,2165.39072281
Otros,2013-03-04,13.3790625
DEG,2013-03-05,249.18243403
Divisas,2013-03-05,11627.93864032
Oro,2013-03-05,2156.6454645500003
Otros,2013-03-05,13.3684125
DEG,2013-03-06,249.71179989
Divisas,2013-03-06,11633.104567019998
Oro,2013-03-06,2165.23174484
Otros,2013-03-06,13.3968125
DEG,2013-03-07,249.57945842
Divisas,2013-03-07,11614.36660976
Oro,2013-03-07,2171.94545354
Otros,2013-03-07,13.3897125
DEG,2013-03-08,249.05009257
Divisas,2013-03-08,11586.10426409
Oro,2013-03-08,2166.0842289300003
Otros,2013-03-08,13.3613125
DEG,2013-03-11,249.44711696
Divisas,2013-03-11,11787.03461377
Oro,2013-03-11,2169.13984779
Otros,2013-03-11,13.3826125
DEG,2013-03-12,248.28912915
Divisas,2013-03-12,11700.06151928
Oro,2013-03-12,2171.1516249
Otros,2013-03-12,13.3204875
DEG,2013-03-13,248.40492793
Divisas,2013-03-13,11708.08496504
Oro,2013-03-13,2188.95041068
Otros,2013-03-13,13.3267
DEG,2013-03-14,248.58689744
Divisas,2013-03-14,11696.69837793
Oro,2013-03-14,2181.88636639
Otros,2013-03-14,13.3364625
DEG,2013-03-15,247.79284866
Divisas,2013-03-15,11706.67079406
Oro,2013-03-15,2184.04849594
Otros,2013-03-15,13.2938625
DEG,2013-03-18,249.24860476
Divisas,2013-03-18,11714.51619649
Oro,2013-03-18,2186.94009393
Otros,2013-03-18,13.3719625
DEG,2013-03-19,248.56704622
Divisas,2013-03-19,11700.776025710002
Oro,2013-03-19,2205.92803105
Otros,2013-03-19,13.3353975
DEG,2013-03-20,248.48598708
Divisas,2013-03-20,11695.74395356
Oro,2013-03-20,2215.77180469
Otros,2013-03-20,13.33104875
DEG,2013-03-21,248.26762366
Divisas,2013-03-21,11701.20198638
Oro,2013-03-21,2206.34312614
Otros,2013-03-21,13.31933375
DEG,2013-03-22,248.46779012
Divisas,2013-03-22,11704.362236329998
Oro,2013-03-22,2217.90911886
Otros,2013-03-22,13.3300725
DEG,2013-03-25,248.82511208
Divisas,2013-03-25,11697.12731897
Oro,2013-03-25,2209.22357715
Otros,2013-03-25,13.3492425
DEG,2013-03-26,249.1476944
Divisas,2013-03-26,11719.62258481
Oro,2013-03-26,2204.75652991
Otros,2013-03-26,13.36654875
DEG,2013-03-27,248.16175049
Divisas,2013-03-27,11744.38820497
Oro,2013-03-27,2198.92264213
Otros,2013-03-27,13.31365375
DEG,2013-03-28,247.52598478
Divisas,2013-03-28,11721.39444918
Oro,2013-03-28,2206.34100388
Otros,2013-03-28,13.27850875
DEG,2013-03-31,247.5259848
Divisas,2013-03-31,11721.39445
Oro,2013-03-31,2206.341004
Otros,2013-03-31,13.27850875
Posición con el FMI,2013-03-31,13.27850875
DEG,2013-04-01,247.8320483
Divisas,2013-04-01,11721.62473476
Oro,2013-04-01,2191.8550152
Otros,2013-04-01,13.32359375
DEG,2013-04-02,248.59307113
Divisas,2013-04-02,11726.6088717
Oro,2013-04-02,2197.6051013
Otros,2013-04-02,13.30690875
DEG,2013-04-03,248.36641869
Divisas,2013-04-03,11717.71966304
Oro,2013-04-03,2164.91963029
Otros,2013-04-03,13.27247375
DEG,2013-04-04,248.05539197
Divisas,2013-04-04,11725.79345613
Oro,2013-04-04,2141.41534283
Otros,2013-04-04,13.3240375
DEG,2013-04-05,247.41348575
Divisas,2013-04-05,11722.15700095
Oro,2013-04-05,2135.23239332
Otros,2013-04-05,13.34294125
DEG,2013-04-08,248.37469067
Divisas,2013-04-08,11712.65702979
Oro,2013-04-08,2170.44138479
Otros,2013-04-08,13.34365125
DEG,2013-04-09,248.72707733
Divisas,2013-04-09,11718.61714247
Oro,2013-04-09,2161.24455179
Otros,2013-04-09,13.36086875
DEG,2013-04-10,248.74031251
Divisas,2013-04-10,11735.761721960002
Oro,2013-04-10,2178.6054313
Otros,2013-04-10,13.37932875
DEG,2013-04-11,249.06126562
Divisas,2013-04-11,11736.26319472
Oro,2013-04-11,2138.85517565
Otros,2013-04-11,13.3595375
DEG,2013-04-12,249.40538029
Divisas,2013-04-12,11736.88930663
Oro,2013-04-12,2144.57049941
Otros,2013-04-12,13.3765775
DEG,2013-04-19,248.93718581
Divisas,2013-04-19,11917.83161895
Oro,2013-04-19,1907.63766123
Otros,2013-04-19,13.3300725
DEG,2013-04-22,249.15060308
Divisas,2013-04-22,11916.26278558
Oro,2013-04-22,1926.18195068
Otros,2013-04-22,13.32217375
DEG,2013-04-23,248.4871897
Divisas,2013-04-23,11958.202945870002
Oro,2013-04-23,1959.88243749
Otros,2013-04-23,13.3282975
DEG,2013-04-24,248.33994833000003
Divisas,2013-04-24,11950.730827210002
Oro,2013-04-24,1945.18309937
Otros,2013-04-24,13.3693
DEG,2013-04-25,248.45410175
Divisas,2013-04-25,11942.41668204
Oro,2013-04-25,1965.74299182
Otros,2013-04-25,13.35021875
DEG,2013-04-26,249.21843337
Divisas,2013-04-26,11885.92059361
Oro,2013-04-26,2011.5191383
Otros,2013-04-26,13.394505
DEG,2013-04-29,248.86273793
Divisas,2013-04-29,11897.91643572
Oro,2013-04-29,2002.00789416
Otros,2013-04-29,13.392375
DEG,2013-04-30,249.7040825
Divisas,2013-04-30,11919.87408
Oro,2013-04-30,2023.044226
Otros,2013-04-30,13.437815
Posición con el FMI,2013-04-30,13.437815
DEG,2013-05-02,249.66298012
Divisas,2013-05-02,11896.6454353
Oro,2013-05-02,2028.71792537
Otros,2013-05-02,13.4095925
DEG,2013-05-03,250.51008049
Divisas,2013-05-03,11874.72355914
Oro,2013-05-03,2015.72185101
Otros,2013-05-03,13.437815
DEG,2013-05-06,249.98395174
Divisas,2013-05-06,11875.904270919998
Oro,2013-05-06,2017.82513874
Otros,2013-05-06,13.4095925
DEG,2013-05-07,249.28017443
Divisas,2013-05-07,11823.97185376
Oro,2013-05-07,2019.32811443
Otros,2013-05-07,13.374625
DEG,2013-05-08,249.66062858
Divisas,2013-05-08,11821.52131698
Oro,2013-05-08,1994.51940894
Otros,2013-05-08,13.3950375
DEG,2013-05-09,249.71025303
Divisas,2013-05-09,12000.06794517
Oro,2013-05-09,2022.93547566
Otros,2013-05-09,13.3977
DEG,2013-05-10,250.0708574
Divisas,2013-05-10,11998.645967610002
Oro,2013-05-10,1999.93725115
Otros,2013-05-10,13.4170475
DEG,2013-05-13,248.10076657
Divisas,2013-05-13,11969.19476218
Oro,2013-05-13,1987.6700119
Otros,2013-05-13,13.31134625
DEG,2013-05-14,247.94362247
Divisas,2013-05-14,11937.03919357
Oro,2013-05-14,1967.26085561
Otros,2013-05-14,13.302915
DEG,2013-05-15,247.60948447
Divisas,2013-05-15,11934.24409155
Oro,2013-05-15,1958.16913932
Otros,2013-05-15,13.2849875
DEG,2013-05-16,246.52601723
Divisas,2013-05-16,11938.61937016
Oro,2013-05-16,1913.90861495
Otros,2013-05-16,13.22685625
DEG,2013-05-17,246.6136871
Divisas,2013-05-17,11924.69100149
Oro,2013-05-17,1904.62739823
Otros,2013-05-17,13.23156
DEG,2013-05-20,246.69970282
Divisas,2013-05-20,11909.81855129
Oro,2013-05-20,1863.05332947
Otros,2013-05-20,13.236175
DEG,2013-05-21,246.59218317
Divisas,2013-05-21,11881.6758532
Oro,2013-05-21,1921.11390171
Otros,2013-05-21,13.23040625
DEG,2013-05-22,246.501205
Divisas,2013-05-22,11853.41017267
Oro,2013-05-22,1890.01546297
Otros,2013-05-22,13.225525
DEG,2013-05-23,246.80887661
Divisas,2013-05-23,11825.5582122
Oro,2013-05-23,1875.66082133
Otros,2013-05-23,13.2420325
DEG,2013-05-24,246.72947749
Divisas,2013-05-24,11836.33636792
Oro,2013-05-24,1911.39158053
Otros,2013-05-24,13.237772499999998
DEG,2013-05-27,247.32331679
Divisas,2013-05-27,11835.76828784
Oro,2013-05-27,1901.05515562
Otros,2013-05-27,13.26963375
DEG,2013-05-28,247.32331679
Divisas,2013-05-28,11838.89450049
Oro,2013-05-28,1915.98457421
Otros,2013-05-28,13.26963375
DEG,2013-05-29,247.00737443
Divisas,2013-05-29,11835.41902323
Oro,2013-05-29,1896.61312842
Otros,2013-05-29,13.2526825
DEG,2013-05-31,247.1200278
Divisas,2013-05-31,11834.18745
Oro,2013-05-31,1912.562336
Otros,2013-05-31,13.2580075
Posición con el FMI,2013-05-31,13.2580075
DEG,2013-06-03,247.9322587
Divisas,2013-06-03,11838.29081516
Oro,2013-06-03,1901.60103644
Otros,2013-06-03,13.30158375
DEG,2013-06-04,248.19362834
Divisas,2013-06-04,11903.81766071
Oro,2013-06-04,1937.61981761
Otros,2013-06-04,13.31560625
DEG,2013-06-05,248.84374395
Divisas,2013-06-05,11881.78789402
Oro,2013-06-05,1920.87855245
Otros,2013-06-05,13.350485
DEG,2013-06-06,248.88840838
Divisas,2013-06-06,11880.59878397
Oro,2013-06-06,1925.76753944
Otros,2013-06-06,13.35288125
DEG,2013-06-07,249.50378499
Divisas,2013-06-07,11886.186136880002
Oro,2013-06-07,1939.56153259
Otros,2013-06-07,13.38589625
DEG,2013-06-10,251.43428097
Divisas,2013-06-10,12099.153929949998
Oro,2013-06-10,1897.1749754
Otros,2013-06-10,13.4894675
DEG,2013-06-11,250.48971096
Divisas,2013-06-11,12117.9977459
Oro,2013-06-11,1901.3253377
Otros,2013-06-11,13.43879125
DEG,2013-06-12,251.18945372
Divisas,2013-06-12,12101.12367986
Oro,2013-06-12,1892.3813672
Otros,2013-06-12,13.4763325
DEG,2013-06-13,251.57323698
Divisas,2013-06-13,12111.636999650002
Oro,2013-06-13,1906.59167619
Otros,2013-06-13,13.4969225
DEG,2013-06-14,252.43178661
Divisas,2013-06-14,12137.50666437
Oro,2013-06-14,1899.07525952
Otros,2013-06-14,13.54298375
DEG,2013-06-17,252.17537968
Divisas,2013-06-17,12148.15656751
Oro,2013-06-17,1908.54327295
Otros,2013-06-17,13.5292275
DEG,2013-06-18,252.47148832
Divisas,2013-06-18,12146.20493933
Oro,2013-06-18,1899.68351318
Otros,2013-06-18,13.54511375
DEG,2013-06-19,252.48141375
Divisas,2013-06-19,12157.90324472
Oro,2013-06-19,1877.15133183
Otros,2013-06-19,13.54564625
DEG,2013-06-20,252.63856639
Divisas,2013-06-20,12117.1905444
Oro,2013-06-20,1853.2366032
Otros,2013-06-20,13.5540775
DEG,2013-06-21,252.63856639
Divisas,2013-06-21,12117.1905444
Oro,2013-06-21,1853.2366032
Otros,2013-06-21,13.5540775
DEG,2013-06-24,250.34579224
Divisas,2013-06-24,12044.55166916
Oro,2013-06-24,1757.79486273
Otros,2013-06-24,13.43107
DEG,2013-06-25,249.51867313
Divisas,2013-06-25,12073.67588396
Oro,2013-06-25,1772.18033557
Otros,2013-06-25,13.386695
DEG,2013-06-26,249.94050388
Divisas,2013-06-26,12068.6127327
Oro,2013-06-26,1752.40162813
Otros,2013-06-26,13.40932625
DEG,2013-06-27,248.9843542
Divisas,2013-06-27,12064.22664586
Oro,2013-06-27,1681.99514564
Otros,2013-06-27,13.35802875
DEG,2013-06-28,248.77141981
Divisas,2013-06-28,12041.70293052
Oro,2013-06-28,1647.23481692
Otros,2013-06-28,13.34587
DEG,2013-06-30,248.7714198
Divisas,2013-06-30,12041.70293
Oro,2013-06-30,1647.234817
Otros,2013-06-30,13.34587
Posición con el FMI,2013-06-30,13.34587
DEG,2013-07-01,248.80450639
Divisas,2013-07-01,12001.74315331
Oro,2013-07-01,1693.42667005
Otros,2013-07-01,13.347645
DEG,2013-07-02,248.51334444
Divisas,2013-07-02,12013.00676307
Oro,2013-07-02,1719.75832957
Otros,2013-07-02,13.332025
DEG,2013-07-03,248.32805956
Divisas,2013-07-03,12027.18088044
Oro,2013-07-03,1704.5653723
Otros,2013-07-03,13.322085
DEG,2013-07-04,247.96410712
Divisas,2013-07-04,12026.189169
Oro,2013-07-04,1720.2561779
Otros,2013-07-04,13.30256
DEG,2013-07-05,247.96410712
Divisas,2013-07-05,12001.94504624
Oro,2013-07-05,1714.3673158499998
Otros,2013-07-05,13.30256
DEG,2013-07-08,247.96410712
Divisas,2013-07-08,11984.118232300005
Oro,2013-07-08,1677.98897786
Otros,2013-07-08,13.30256
DEG,2013-07-09,246.28165425
Divisas,2013-07-09,12196.27077255
Oro,2013-07-09,1697.01498447
Otros,2013-07-09,13.21230125
DEG,2013-07-10,246.25353064
