departamento,fecha,componente,missing
cochabamba,2026-01-13,Frutas y Verduras,1.9961
cochabamba,2026-01-13,Granos y Hortalizas,59.0727
cochabamba,2026-01-13,Lácteos y Derivados,40.3459
cochabamba,2026-01-13,Panadería,57.0432
cochabamba,2026-01-13,Pastelería y Masas Típicas,33.9462
la_paz,2026-01-13,Abarrotes,4.5759
la_paz,2026-01-13,Bazar,0.0023
la_paz,2026-01-13,Bebidas,8.8619
la_paz,2026-01-13,Carnes,37.4591
la_paz,2026-01-13,Congelados,9.2532
la_paz,2026-01-13,Cuidado Personal,6.4661
la_paz,2026-01-13,Cuidado del Bebé,1.6882
la_paz,2026-01-13,Cuidado del Hogar,4.7459
la_paz,2026-01-13,Fiambres,30.3874
la_paz,2026-01-13,Frutas y Verduras,13.4154
la_paz,2026-01-13,Granos y Hortalizas,4.0963
la_paz,2026-01-13,Lácteos y Derivados,26.9546
la_paz,2026-01-13,Panadería,35.1488
la_paz,2026-01-13,Pastelería y Masas Típicas,22.4462
santa_cruz,2026-01-13,Abarrotes,4.4889
santa_cruz,2026-01-13,Bazar,1.6333
santa_cruz,2026-01-13,Bebidas,14.9852
santa_cruz,2026-01-13,CUDADOS OTC,0.0
santa_cruz,2026-01-13,Carnes,14.1205
santa_cruz,2026-01-13,Congelados,21.9353
santa_cruz,2026-01-13,Cuidado Personal,8.8598
santa_cruz,2026-01-13,Cuidado del Bebé,13.4606
santa_cruz,2026-01-13,Cuidado del Hogar,11.6265
santa_cruz,2026-01-13,Farmacia Otc,0.0
santa_cruz,2026-01-13,Fiambres,20.0523
santa_cruz,2026-01-13,Frutas y Verduras,2.8342
santa_cruz,2026-01-13,Granos y Hortalizas,39.1843
santa_cruz,2026-01-13,Lácteos y Derivados,41.5736
santa_cruz,2026-01-13,Panadería,38.9709
santa_cruz,2026-01-13,Pastelería y Masas Típicas,25.1651
cochabamba,2026-01-14,Abarrotes,4.6579
cochabamba,2026-01-14,Bazar,1.2448
cochabamba,2026-01-14,Bebidas,5.1585
cochabamba,2026-01-14,Carnes,13.8169
cochabamba,2026-01-14,Congelados,29.8062
cochabamba,2026-01-14,Cuidado Personal,9.6936
cochabamba,2026-01-14,Cuidado del Bebé,9.3031
cochabamba,2026-01-14,Cuidado del Hogar,5.0078
cochabamba,2026-01-14,Fiambres,6.3394
cochabamba,2026-01-14,Frutas y Verduras,1.9961
cochabamba,2026-01-14,Granos y Hortalizas,68.7357
cochabamba,2026-01-14,Lácteos y Derivados,24.8791
cochabamba,2026-01-14,Panadería,22.5294
cochabamba,2026-01-14,Pastelería y Masas Típicas,24.3506
la_paz,2026-01-14,Abarrotes,4.3662
la_paz,2026-01-14,Bazar,0.0023
la_paz,2026-01-14,Bebidas,8.0171
la_paz,2026-01-14,Carnes,12.8561
la_paz,2026-01-14,Congelados,22.7062
la_paz,2026-01-14,Cuidado Personal,8.7492
la_paz,2026-01-14,Cuidado del Bebé,1.6882
la_paz,2026-01-14,Cuidado del Hogar,8.8429
la_paz,2026-01-14,Fiambres,26.5869
la_paz,2026-01-14,Frutas y Verduras,13.6024
la_paz,2026-01-14,Granos y Hortalizas,4.0963
la_paz,2026-01-14,Lácteos y Derivados,19.9481
la_paz,2026-01-14,Panadería,28.132
la_paz,2026-01-14,Pastelería y Masas Típicas,4.2733
santa_cruz,2026-01-14,Abarrotes,3.2101
santa_cruz,2026-01-14,Bazar,0.9079
santa_cruz,2026-01-14,Bebidas,4.1426
santa_cruz,2026-01-14,CUDADOS OTC,0.0
santa_cruz,2026-01-14,Carnes,11.0479
santa_cruz,2026-01-14,Congelados,19.3055
santa_cruz,2026-01-14,Cuidado Personal,4.8782
santa_cruz,2026-01-14,Cuidado del Bebé,13.0974
santa_cruz,2026-01-14,Cuidado del Hogar,8.0831
santa_cruz,2026-01-14,Farmacia Otc,0.0
santa_cruz,2026-01-14,Fiambres,12.4582
santa_cruz,2026-01-14,Frutas y Verduras,2.8499
santa_cruz,2026-01-14,Granos y Hortalizas,46.3782
santa_cruz,2026-01-14,Lácteos y Derivados,18.1676
santa_cruz,2026-01-14,Panadería,34.6781
santa_cruz,2026-01-14,Pastelería y Masas Típicas,27.4117
cochabamba,2026-01-15,Abarrotes,4.9564
cochabamba,2026-01-15,Bazar,1.2448
cochabamba,2026-01-15,Bebidas,5.1881
cochabamba,2026-01-15,Carnes,12.7406
cochabamba,2026-01-15,Congelados,28.0323
cochabamba,2026-01-15,Cuidado Personal,10.5392
cochabamba,2026-01-15,Cuidado del Bebé,9.3031
cochabamba,2026-01-15,Cuidado del Hogar,5.2801
cochabamba,2026-01-15,Fiambres,5.8824
cochabamba,2026-01-15,Frutas y Verduras,1.9961
cochabamba,2026-01-15,Granos y Hortalizas,68.7357
cochabamba,2026-01-15,Lácteos y Derivados,25.9357
cochabamba,2026-01-15,Panadería,16.5724
cochabamba,2026-01-15,Pastelería y Masas Típicas,24.9304
la_paz,2026-01-15,Abarrotes,3.9026
la_paz,2026-01-15,Bazar,0.0023
la_paz,2026-01-15,Bebidas,4.4376
la_paz,2026-01-15,Carnes,15.0737
la_paz,2026-01-15,Congelados,12.0277
la_paz,2026-01-15,Cuidado Personal,9.0539
la_paz,2026-01-15,Cuidado del Bebé,2.3904
la_paz,2026-01-15,Cuidado del Hogar,7.2543
la_paz,2026-01-15,Fiambres,23.9392
la_paz,2026-01-15,Frutas y Verduras,7.2905
la_paz,2026-01-15,Granos y Hortalizas,0.0
la_paz,2026-01-15,Lácteos y Derivados,11.225
la_paz,2026-01-15,Panadería,20.6888
la_paz,2026-01-15,Pastelería y Masas Típicas,4.2733
santa_cruz,2026-01-15,Abarrotes,3.2551
santa_cruz,2026-01-15,Bazar,0.9079
santa_cruz,2026-01-15,Bebidas,4.5188
santa_cruz,2026-01-15,CUDADOS OTC,0.0
santa_cruz,2026-01-15,Carnes,9.0539
santa_cruz,2026-01-15,Congelados,18.3146
santa_cruz,2026-01-15,Cuidado Personal,5.0744
santa_cruz,2026-01-15,Cuidado del Bebé,13.0974
santa_cruz,2026-01-15,Cuidado del Hogar,8.5694
santa_cruz,2026-01-15,Farmacia Otc,0.0
santa_cruz,2026-01-15,Fiambres,11.0983
santa_cruz,2026-01-15,Frutas y Verduras,2.8499
santa_cruz,2026-01-15,Granos y Hortalizas,46.3782
santa_cruz,2026-01-15,Lácteos y Derivados,14.3364
santa_cruz,2026-01-15,Panadería,28.0794
santa_cruz,2026-01-15,Pastelería y Masas Típicas,27.4117
cochabamba,2026-01-16,Abarrotes,5.215
cochabamba,2026-01-16,Bazar,1.2448
cochabamba,2026-01-16,Bebidas,4.4932
cochabamba,2026-01-16,Carnes,17.9949
cochabamba,2026-01-16,Congelados,28.7817
cochabamba,2026-01-16,Cuidado Personal,9.4006
cochabamba,2026-01-16,Cuidado del Bebé,5.8443
cochabamba,2026-01-16,Cuidado del Hogar,6.8481
cochabamba,2026-01-16,Fiambres,7.0606
cochabamba,2026-01-16,Frutas y Verduras,1.9961
cochabamba,2026-01-16,Granos y Hortalizas,68.7357
cochabamba,2026-01-16,Lácteos y Derivados,24.91
cochabamba,2026-01-16,Panadería,19.2493
cochabamba,2026-01-16,Pastelería y Masas Típicas,31.653
la_paz,2026-01-16,Abarrotes,3.8794
la_paz,2026-01-16,Bazar,0.0023
la_paz,2026-01-16,Bebidas,4.7502
la_paz,2026-01-16,Carnes,22.9962
la_paz,2026-01-16,Congelados,12.0641
la_paz,2026-01-16,Cuidado Personal,7.8301
la_paz,2026-01-16,Cuidado del Bebé,2.6278
la_paz,2026-01-16,Cuidado del Hogar,7.4573
la_paz,2026-01-16,Fiambres,22.6913
la_paz,2026-01-16,Frutas y Verduras,11.6317
la_paz,2026-01-16,Granos y Hortalizas,0.0
la_paz,2026-01-16,Lácteos y Derivados,12.2045
la_paz,2026-01-16,Panadería,20.4414
la_paz,2026-01-16,Pastelería y Masas Típicas,4.2733
santa_cruz,2026-01-16,Abarrotes,4.139
santa_cruz,2026-01-16,Bazar,0.9079
santa_cruz,2026-01-16,Bebidas,2.0789
santa_cruz,2026-01-16,CUDADOS OTC,0.0
santa_cruz,2026-01-16,Carnes,9.2212
santa_cruz,2026-01-16,Congelados,20.8027
santa_cruz,2026-01-16,Cuidado Personal,5.5214
santa_cruz,2026-01-16,Cuidado del Bebé,12.9257
santa_cruz,2026-01-16,Cuidado del Hogar,9.3653
santa_cruz,2026-01-16,Farmacia Otc,0.0
santa_cruz,2026-01-16,Fiambres,11.1417
santa_cruz,2026-01-16,Frutas y Verduras,2.8499
santa_cruz,2026-01-16,Granos y Hortalizas,47.4168
santa_cruz,2026-01-16,Lácteos y Derivados,12.964
santa_cruz,2026-01-16,Panadería,20.3844
santa_cruz,2026-01-16,Pastelería y Masas Típicas,28.4629
cochabamba,2026-01-17,Abarrotes,4.9947
cochabamba,2026-01-17,Bazar,1.2448
cochabamba,2026-01-17,Bebidas,4.3476
cochabamba,2026-01-17,Carnes,22.9539
cochabamba,2026-01-17,Congelados,24.8016
cochabamba,2026-01-17,Cuidado Personal,4.4172
cochabamba,2026-01-17,Cuidado del Bebé,1.9414
cochabamba,2026-01-17,Cuidado del Hogar,4.467
cochabamba,2026-01-17,Fiambres,7.1389
cochabamba,2026-01-17,Frutas y Verduras,1.9961
cochabamba,2026-01-17,Granos y Hortalizas,68.7357
cochabamba,2026-01-17,Lácteos y Derivados,22.4975
cochabamba,2026-01-17,Panadería,15.5712
cochabamba,2026-01-17,Pastelería y Masas Típicas,20.8459
la_paz,2026-01-17,Abarrotes,3.7337
la_paz,2026-01-17,Bazar,0.0023
la_paz,2026-01-17,Bebidas,4.7005
la_paz,2026-01-17,Carnes,11.9059
la_paz,2026-01-17,Congelados,12.5756
la_paz,2026-01-17,Cuidado Personal,6.4272
la_paz,2026-01-17,Cuidado del Bebé,2.9806
la_paz,2026-01-17,Cuidado del Hogar,6.4631
la_paz,2026-01-17,Fiambres,12.5191
la_paz,2026-01-17,Frutas y Verduras,7.2905
la_paz,2026-01-17,Granos y Hortalizas,0.0
la_paz,2026-01-17,Lácteos y Derivados,12.2673
la_paz,2026-01-17,Panadería,14.2117
la_paz,2026-01-17,Pastelería y Masas Típicas,4.2733
santa_cruz,2026-01-17,Abarrotes,4.2842
santa_cruz,2026-01-17,Bazar,0.9079
santa_cruz,2026-01-17,Bebidas,2.0258
santa_cruz,2026-01-17,CUDADOS OTC,0.0
santa_cruz,2026-01-17,Carnes,10.4875
santa_cruz,2026-01-17,Congelados,20.0671
santa_cruz,2026-01-17,Cuidado Personal,3.8262
santa_cruz,2026-01-17,Cuidado del Bebé,12.9257
santa_cruz,2026-01-17,Cuidado del Hogar,8.2025
santa_cruz,2026-01-17,Farmacia Otc,0.0
santa_cruz,2026-01-17,Fiambres,6.3835
santa_cruz,2026-01-17,Frutas y Verduras,1.9413
santa_cruz,2026-01-17,Granos y Hortalizas,26.5625
santa_cruz,2026-01-17,Lácteos y Derivados,11.4323
santa_cruz,2026-01-17,Panadería,18.0289
santa_cruz,2026-01-17,Pastelería y Masas Típicas,29.7015
cochabamba,2026-01-18,Abarrotes,4.2294
cochabamba,2026-01-18,Bazar,1.2448
cochabamba,2026-01-18,Bebidas,4.105
cochabamba,2026-01-18,Carnes,9.8161
cochabamba,2026-01-18,Congelados,25.1996
cochabamba,2026-01-18,Cuidado Personal,4.1056
cochabamba,2026-01-18,Cuidado del Bebé,1.9414
cochabamba,2026-01-18,Cuidado del Hogar,3.7743
cochabamba,2026-01-18,Fiambres,4.9661
cochabamba,2026-01-18,Frutas y Verduras,1.9961
cochabamba,2026-01-18,Granos y Hortalizas,68.7357
cochabamba,2026-01-18,Lácteos y Derivados,25.9848
cochabamba,2026-01-18,Panadería,9.7188
cochabamba,2026-01-18,Pastelería y Masas Típicas,12.0791
la_paz,2026-01-18,Abarrotes,3.5427
la_paz,2026-01-18,Bazar,0.0023
la_paz,2026-01-18,Bebidas,3.5169
la_paz,2026-01-18,Carnes,7.9335
la_paz,2026-01-18,Congelados,8.9313
la_paz,2026-01-18,Cuidado Personal,4.9666
la_paz,2026-01-18,Cuidado del Bebé,2.6606
la_paz,2026-01-18,Cuidado del Hogar,5.8098
la_paz,2026-01-18,Fiambres,13.1294
la_paz,2026-01-18,Frutas y Verduras,7.5331
la_paz,2026-01-18,Granos y Hortalizas,0.0
la_paz,2026-01-18,Lácteos y Derivados,10.8301
la_paz,2026-01-18,Panadería,11.8551
la_paz,2026-01-18,Pastelería y Masas Típicas,4.2733
santa_cruz,2026-01-18,Abarrotes,5.1272
santa_cruz,2026-01-18,Bazar,2.3269
santa_cruz,2026-01-18,Bebidas,1.0814
santa_cruz,2026-01-18,CUDADOS OTC,0.0
santa_cruz,2026-01-18,Carnes,5.0276
santa_cruz,2026-01-18,Congelados,14.6704
santa_cruz,2026-01-18,Cuidado Personal,2.7706
santa_cruz,2026-01-18,Cuidado del Bebé,12.9257
santa_cruz,2026-01-18,Cuidado del Hogar,4.3184
santa_cruz,2026-01-18,Farmacia Otc,0.0
santa_cruz,2026-01-18,Fiambres,9.1083
santa_cruz,2026-01-18,Frutas y Verduras,1.957
santa_cruz,2026-01-18,Granos y Hortalizas,15.8873
santa_cruz,2026-01-18,Lácteos y Derivados,13.5525
santa_cruz,2026-01-18,Panadería,18.1653
santa_cruz,2026-01-18,Pastelería y Masas Típicas,26.6395
cochabamba,2026-01-19,Abarrotes,4.2293
cochabamba,2026-01-19,Bazar,1.2448
cochabamba,2026-01-19,Bebidas,4.5604
cochabamba,2026-01-19,Carnes,27.0755
cochabamba,2026-01-19,Congelados,27.0861
cochabamba,2026-01-19,Cuidado Personal,3.8091
cochabamba,2026-01-19,Cuidado del Bebé,0.8507
cochabamba,2026-01-19,Cuidado del Hogar,3.9479
cochabamba,2026-01-19,Fiambres,5.1277
cochabamba,2026-01-19,Frutas y Verduras,1.9961
cochabamba,2026-01-19,Granos y Hortalizas,68.7357
cochabamba,2026-01-19,Lácteos y Derivados,22.4044
cochabamba,2026-01-19,Panadería,9.7248
cochabamba,2026-01-19,Pastelería y Masas Típicas,12.419
la_paz,2026-01-19,Abarrotes,3.5067
la_paz,2026-01-19,Bazar,0.0023
la_paz,2026-01-19,Bebidas,1.6442
la_paz,2026-01-19,Carnes,21.7621
la_paz,2026-01-19,Congelados,9.3324
la_paz,2026-01-19,Cuidado Personal,5.1326
la_paz,2026-01-19,Cuidado del Bebé,1.6096
la_paz,2026-01-19,Cuidado del Hogar,3.0149
la_paz,2026-01-19,Fiambres,12.205
la_paz,2026-01-19,Frutas y Verduras,6.4037
la_paz,2026-01-19,Granos y Hortalizas,0.0
la_paz,2026-01-19,Lácteos y Derivados,9.8935
la_paz,2026-01-19,Panadería,12.4922
la_paz,2026-01-19,Pastelería y Masas Típicas,3.5894
santa_cruz,2026-01-19,Abarrotes,4.3826
santa_cruz,2026-01-19,Bazar,2.716
santa_cruz,2026-01-19,Bebidas,1.1254
santa_cruz,2026-01-19,CUDADOS OTC,0.0
santa_cruz,2026-01-19,Carnes,5.0276
santa_cruz,2026-01-19,Congelados,14.4922
santa_cruz,2026-01-19,Cuidado Personal,3.0328
santa_cruz,2026-01-19,Cuidado del Bebé,12.9257
santa_cruz,2026-01-19,Cuidado del Hogar,4.4847
santa_cruz,2026-01-19,Farmacia Otc,0.0
santa_cruz,2026-01-19,Fiambres,6.6923
santa_cruz,2026-01-19,Frutas y Verduras,1.957
santa_cruz,2026-01-19,Granos y Hortalizas,24.3267
santa_cruz,2026-01-19,Lácteos y Derivados,15.1957
santa_cruz,2026-01-19,Panadería,20.0348
santa_cruz,2026-01-19,Pastelería y Masas Típicas,25.5342
cochabamba,2026-01-20,Abarrotes,4.2499
cochabamba,2026-01-20,Bazar,1.2448
cochabamba,2026-01-20,Bebidas,5.6821
cochabamba,2026-01-20,Carnes,22.1118
cochabamba,2026-01-20,Congelados,29.3825
cochabamba,2026-01-20,Cuidado Personal,4.061
cochabamba,2026-01-20,Cuidado del Bebé,2.9043
cochabamba,2026-01-20,Cuidado del Hogar,4.1756
cochabamba,2026-01-20,Fiambres,5.4918
cochabamba,2026-01-20,Frutas y Verduras,1.9961
cochabamba,2026-01-20,Granos y Hortalizas,68.7357
cochabamba,2026-01-20,Lácteos y Derivados,26.4993
cochabamba,2026-01-20,Panadería,11.7681
cochabamba,2026-01-20,Pastelería y Masas Típicas,14.044
la_paz,2026-01-20,Abarrotes,3.5467
la_paz,2026-01-20,Bazar,0.0023
la_paz,2026-01-20,Bebidas,1.6442
la_paz,2026-01-20,Carnes,26.8738
la_paz,2026-01-20,Congelados,9.7252
la_paz,2026-01-20,Cuidado Personal,5.433
la_paz,2026-01-20,Cuidado del Bebé,1.6096
la_paz,2026-01-20,Cuidado del Hogar,3.3124
la_paz,2026-01-20,Fiambres,14.4939
la_paz,2026-01-20,Frutas y Verduras,12.2769
la_paz,2026-01-20,Granos y Hortalizas,0.0
la_paz,2026-01-20,Lácteos y Derivados,10.9209
la_paz,2026-01-20,Panadería,17.4516
la_paz,2026-01-20,Pastelería y Masas Típicas,3.5894
santa_cruz,2026-01-20,Abarrotes,4.6235
santa_cruz,2026-01-20,Bazar,2.716
santa_cruz,2026-01-20,Bebidas,1.1382
santa_cruz,2026-01-20,CUDADOS OTC,0.0
santa_cruz,2026-01-20,Carnes,9.5166
santa_cruz,2026-01-20,Congelados,14.6087
santa_cruz,2026-01-20,Cuidado Personal,3.1349
santa_cruz,2026-01-20,Cuidado del Bebé,12.9257
santa_cruz,2026-01-20,Cuidado del Hogar,4.616
santa_cruz,2026-01-20,Farmacia Otc,0.0
santa_cruz,2026-01-20,Fiambres,9.2423
santa_cruz,2026-01-20,Frutas y Verduras,1.957
santa_cruz,2026-01-20,Granos y Hortalizas,24.3267
santa_cruz,2026-01-20,Lácteos y Derivados,15.7464
santa_cruz,2026-01-20,Panadería,23.3541
santa_cruz,2026-01-20,Pastelería y Masas Típicas,25.5342
cochabamba,2026-01-21,Abarrotes,4.3082
cochabamba,2026-01-21,Bazar,1.2448
cochabamba,2026-01-21,Bebidas,4.4565
cochabamba,2026-01-21,Carnes,9.0751
cochabamba,2026-01-21,Congelados,27.8613
cochabamba,2026-01-21,Cuidado Personal,4.1065
cochabamba,2026-01-21,Cuidado del Bebé,2.8945
cochabamba,2026-01-21,Cuidado del Hogar,5.3995
cochabamba,2026-01-21,Fiambres,4.4519
cochabamba,2026-01-21,Frutas y Verduras,1.9961
cochabamba,2026-01-21,Granos y Hortalizas,68.7357
cochabamba,2026-01-21,Lácteos y Derivados,16.1939
cochabamba,2026-01-21,Panadería,9.2977
cochabamba,2026-01-21,Pastelería y Masas Típicas,14.0163
la_paz,2026-01-21,Abarrotes,3.6986
la_paz,2026-01-21,Bazar,0.6828
la_paz,2026-01-21,Bebidas,1.6905
la_paz,2026-01-21,Carnes,6.9713
la_paz,2026-01-21,Congelados,8.8832
la_paz,2026-01-21,Cuidado Personal,5.7717
la_paz,2026-01-21,Cuidado del Bebé,1.6096
la_paz,2026-01-21,Cuidado del Hogar,3.3124
la_paz,2026-01-21,Fiambres,15.2158
la_paz,2026-01-21,Frutas y Verduras,12.2769
la_paz,2026-01-21,Granos y Hortalizas,0.0
la_paz,2026-01-21,Lácteos y Derivados,11.6261
la_paz,2026-01-21,Panadería,19.2343
la_paz,2026-01-21,Pastelería y Masas Típicas,3.5894
santa_cruz,2026-01-21,Abarrotes,4.9925
santa_cruz,2026-01-21,Bazar,2.716
santa_cruz,2026-01-21,Bebidas,1.3934
santa_cruz,2026-01-21,CUDADOS OTC,0.0
santa_cruz,2026-01-21,Carnes,9.5166
santa_cruz,2026-01-21,Congelados,14.6087
santa_cruz,2026-01-21,Cuidado Personal,3.6993
santa_cruz,2026-01-21,Cuidado del Bebé,13.368
santa_cruz,2026-01-21,Cuidado del Hogar,4.7042
santa_cruz,2026-01-21,Farmacia Otc,0.0
santa_cruz,2026-01-21,Fiambres,9.3342
santa_cruz,2026-01-21,Frutas y Verduras,1.957
santa_cruz,2026-01-21,Granos y Hortalizas,19.6705
santa_cruz,2026-01-21,Lácteos y Derivados,18.4142
santa_cruz,2026-01-21,Panadería,14.0161
santa_cruz,2026-01-21,Pastelería y Masas Típicas,23.3807
cochabamba,2026-01-22,Abarrotes,4.2583
cochabamba,2026-01-22,Bazar,1.2448
cochabamba,2026-01-22,Bebidas,4.6335
cochabamba,2026-01-22,Carnes,11.9933
cochabamba,2026-01-22,Congelados,23.5944
cochabamba,2026-01-22,Cuidado Personal,4.2226
cochabamba,2026-01-22,Cuidado del Bebé,2.5666
cochabamba,2026-01-22,Cuidado del Hogar,4.3949
cochabamba,2026-01-22,Fiambres,5.3225
cochabamba,2026-01-22,Frutas y Verduras,1.9961
cochabamba,2026-01-22,Granos y Hortalizas,68.7357
cochabamba,2026-01-22,Lácteos y Derivados,18.0445
cochabamba,2026-01-22,Panadería,7.4438
cochabamba,2026-01-22,Pastelería y Masas Típicas,5.6055
la_paz,2026-01-22,Abarrotes,2.7713
la_paz,2026-01-22,Bazar,0.6828
la_paz,2026-01-22,Bebidas,1.6631
la_paz,2026-01-22,Carnes,5.1131
la_paz,2026-01-22,Congelados,8.7407
la_paz,2026-01-22,Cuidado Personal,5.8139
la_paz,2026-01-22,Cuidado del Bebé,1.6096
la_paz,2026-01-22,Cuidado del Hogar,3.5603
la_paz,2026-01-22,Fiambres,12.6383
la_paz,2026-01-22,Frutas y Verduras,7.7487
la_paz,2026-01-22,Granos y Hortalizas,0.0
la_paz,2026-01-22,Lácteos y Derivados,12.8311
la_paz,2026-01-22,Panadería,10.7466
la_paz,2026-01-22,Pastelería y Masas Típicas,3.5894
santa_cruz,2026-01-22,Abarrotes,3.7272
santa_cruz,2026-01-22,Bazar,2.716
santa_cruz,2026-01-22,Bebidas,0.9064
santa_cruz,2026-01-22,CUDADOS OTC,0.0
santa_cruz,2026-01-22,Carnes,12.0357
santa_cruz,2026-01-22,Congelados,14.3661
santa_cruz,2026-01-22,Cuidado Personal,3.7545
santa_cruz,2026-01-22,Cuidado del Bebé,12.957
santa_cruz,2026-01-22,Cuidado del Hogar,4.6789
santa_cruz,2026-01-22,Farmacia Otc,0.0
santa_cruz,2026-01-22,Fiambres,9.1291
santa_cruz,2026-01-22,Frutas y Verduras,1.9413
santa_cruz,2026-01-22,Granos y Hortalizas,17.4348
santa_cruz,2026-01-22,Lácteos y Derivados,23.0238
santa_cruz,2026-01-22,Panadería,9.3385
santa_cruz,2026-01-22,Pastelería y Masas Típicas,23.0264
cochabamba,2026-01-23,Abarrotes,4.1756
cochabamba,2026-01-23,Bazar,1.2448
cochabamba,2026-01-23,Bebidas,4.5634
cochabamba,2026-01-23,Carnes,8.8307
cochabamba,2026-01-23,Congelados,23.5439
cochabamba,2026-01-23,Cuidado Personal,3.8096
cochabamba,2026-01-23,Cuidado del Bebé,2.5666
cochabamba,2026-01-23,Cuidado del Hogar,4.0087
cochabamba,2026-01-23,Fiambres,5.3225
cochabamba,2026-01-23,Frutas y Verduras,1.9961
cochabamba,2026-01-23,Granos y Hortalizas,68.7357
cochabamba,2026-01-23,Lácteos y Derivados,19.14
cochabamba,2026-01-23,Panadería,8.0965
cochabamba,2026-01-23,Pastelería y Masas Típicas,6.334
la_paz,2026-01-23,Abarrotes,3.0008
la_paz,2026-01-23,Bazar,0.6828
la_paz,2026-01-23,Bebidas,1.332
la_paz,2026-01-23,Carnes,2.2743
la_paz,2026-01-23,Congelados,8.794
la_paz,2026-01-23,Cuidado Personal,5.0959
la_paz,2026-01-23,Cuidado del Bebé,1.6096
la_paz,2026-01-23,Cuidado del Hogar,3.9907
la_paz,2026-01-23,Fiambres,12.8634
la_paz,2026-01-23,Frutas y Verduras,4.3302
la_paz,2026-01-23,Granos y Hortalizas,0.0
la_paz,2026-01-23,Lácteos y Derivados,11.9608
la_paz,2026-01-23,Panadería,11.9807
la_paz,2026-01-23,Pastelería y Masas Típicas,3.5894
santa_cruz,2026-01-23,Abarrotes,3.1226
santa_cruz,2026-01-23,Bazar,2.716
santa_cruz,2026-01-23,Bebidas,0.9378
santa_cruz,2026-01-23,CUDADOS OTC,0.0
santa_cruz,2026-01-23,Carnes,6.5972
santa_cruz,2026-01-23,Congelados,14.3425
santa_cruz,2026-01-23,Cuidado Personal,3.2153
santa_cruz,2026-01-23,Cuidado del Bebé,12.9257
santa_cruz,2026-01-23,Cuidado del Hogar,4.8652
santa_cruz,2026-01-23,Farmacia Otc,0.0
santa_cruz,2026-01-23,Fiambres,9.1547
santa_cruz,2026-01-23,Frutas y Verduras,5.5577
santa_cruz,2026-01-23,Granos y Hortalizas,17.4348
santa_cruz,2026-01-23,Lácteos y Derivados,16.1692
santa_cruz,2026-01-23,Panadería,10.5953
santa_cruz,2026-01-23,Pastelería y Masas Típicas,21.7452
cochabamba,2026-01-24,Abarrotes,3.5775
cochabamba,2026-01-24,Bazar,1.2448
cochabamba,2026-01-24,Bebidas,3.5642
cochabamba,2026-01-24,Carnes,13.0455
cochabamba,2026-01-24,Congelados,24.8211
cochabamba,2026-01-24,Cuidado Personal,4.0333
cochabamba,2026-01-24,Cuidado del Bebé,3.2225
cochabamba,2026-01-24,Cuidado del Hogar,2.5352
cochabamba,2026-01-24,Fiambres,2.6529
cochabamba,2026-01-24,Frutas y Verduras,1.9961
cochabamba,2026-01-24,Granos y Hortalizas,68.7357
cochabamba,2026-01-24,Lácteos y Derivados,20.0495
cochabamba,2026-01-24,Panadería,7.6809
cochabamba,2026-01-24,Pastelería y Masas Típicas,3.1541
la_paz,2026-01-24,Abarrotes,2.4966
la_paz,2026-01-24,Bazar,1.1298
la_paz,2026-01-24,Bebidas,1.3768
la_paz,2026-01-24,Carnes,6.9713
la_paz,2026-01-24,Congelados,6.8898
la_paz,2026-01-24,Cuidado Personal,3.4622
la_paz,2026-01-24,Cuidado del Bebé,0.7355
la_paz,2026-01-24,Cuidado del Hogar,2.9778
la_paz,2026-01-24,Fiambres,12.6306
la_paz,2026-01-24,Frutas y Verduras,4.3302
la_paz,2026-01-24,Granos y Hortalizas,0.0
la_paz,2026-01-24,Lácteos y Derivados,10.6577
la_paz,2026-01-24,Panadería,9.7997
la_paz,2026-01-24,Pastelería y Masas Típicas,2.9421
santa_cruz,2026-01-24,Abarrotes,2.8206
santa_cruz,2026-01-24,Bazar,2.716
santa_cruz,2026-01-24,Bebidas,0.6131
santa_cruz,2026-01-24,CUDADOS OTC,0.0
santa_cruz,2026-01-24,Carnes,4.3995
santa_cruz,2026-01-24,Congelados,14.4041
santa_cruz,2026-01-24,Cuidado Personal,2.9987
santa_cruz,2026-01-24,Cuidado del Bebé,12.9296
santa_cruz,2026-01-24,Cuidado del Hogar,2.5131
santa_cruz,2026-01-24,Farmacia Otc,0.0
santa_cruz,2026-01-24,Fiambres,3.9192
santa_cruz,2026-01-24,Frutas y Verduras,5.5577
santa_cruz,2026-01-24,Granos y Hortalizas,9.8683
santa_cruz,2026-01-24,Lácteos y Derivados,20.6615
santa_cruz,2026-01-24,Panadería,16.5062
santa_cruz,2026-01-24,Pastelería y Masas Típicas,24.0037
cochabamba,2026-01-25,Abarrotes,4.1279
cochabamba,2026-01-25,Bazar,1.2448
cochabamba,2026-01-25,Bebidas,3.6931
cochabamba,2026-01-25,Carnes,26.0746
cochabamba,2026-01-25,Congelados,29.2695
cochabamba,2026-01-25,Cuidado Personal,4.9192
cochabamba,2026-01-25,Cuidado del Bebé,3.2225
cochabamba,2026-01-25,Cuidado del Hogar,2.5352
cochabamba,2026-01-25,Fiambres,5.335
cochabamba,2026-01-25,Frutas y Verduras,1.9961
cochabamba,2026-01-25,Granos y Hortalizas,68.7357
cochabamba,2026-01-25,Lácteos y Derivados,25.1317
cochabamba,2026-01-25,Panadería,10.0638
