departamento,fecha,componente,valor,q05,q95
2,160,7,-0.215,-0.215,-0.118
2,160,8,-1.179,-1.349,-0.930
2,160,9,0.212,0.212,0.330
2,160,10,0.088,0.088,0.122
2,160,11,1.233,,
2,160,12,0.150,,
2,160,13,2.408,2.408,2.735
2,160,14,0.248,0.248,0.250
2,160,15,0.674,0.667,0.674
2,161,1,0.358,0.354,0.451
2,161,2,-1.345,-1.345,-1.303
2,161,3,0.259,0.259,0.259
2,161,4,0.208,0.208,0.296
2,161,5,3.155,,
2,161,6,0.917,0.917,0.917
2,161,7,-0.204,-0.204,-0.098
2,161,8,-1.179,-1.368,-0.903
2,161,9,0.212,0.212,0.338
2,161,10,0.088,0.088,0.124
2,161,11,0.039,,
2,161,12,0.150,,
2,161,13,2.349,2.349,2.698
2,161,14,0.248,0.248,0.250
2,161,15,0.653,0.646,0.653
2,162,1,0.358,0.353,0.458
2,162,2,-1.345,-1.345,-1.296
2,162,3,0.259,0.259,0.260
2,162,4,0.208,0.208,0.301
2,162,5,3.155,,
2,162,6,0.920,0.920,0.920
2,162,7,-0.204,-0.204,-0.089
2,162,8,-1.179,-1.387,-0.875
2,162,9,0.201,0.201,0.335
2,162,10,0.088,0.088,0.126
2,162,11,0.039,,
2,162,12,0.150,,
2,162,13,2.349,2.349,2.720
2,162,14,0.248,0.248,0.251
2,162,15,0.653,0.645,0.653
2,163,1,0.358,0.353,0.465
2,163,2,-1.345,-1.345,-1.289
2,163,3,0.259,0.259,0.261
2,163,4,0.208,0.208,0.307
2,163,5,3.155,,
2,163,6,0.920,0.920,0.920
2,163,7,-0.204,-0.204,-0.079
2,163,8,-1.179,-1.405,-0.848
2,163,9,0.201,0.201,0.343
2,163,10,0.088,0.088,0.128
2,163,11,0.039,,
2,163,12,0.150,,
2,163,13,2.349,2.349,2.742
2,163,14,0.248,0.248,0.251
2,163,15,0.653,0.645,0.653
2,164,1,0.478,0.472,0.591
2,164,2,-1.357,-1.357,-1.293
2,164,3,0.259,0.259,0.262
2,164,4,0.231,0.231,0.335
2,164,5,3.141,,
2,164,6,0.923,0.923,0.923
2,164,7,-0.204,-0.204,-0.070
2,164,8,-1.179,-1.424,-0.820
2,164,9,0.128,0.128,0.278
2,164,10,0.088,0.088,0.130
2,164,11,4.847,,
2,164,12,0.150,,
2,164,13,2.348,2.348,2.763
2,164,14,0.248,0.248,0.251
2,164,15,0.653,0.644,0.653
2,165,1,0.449,0.443,0.570
2,165,2,-1.372,-1.372,-1.301
2,165,3,0.259,0.259,0.263
2,165,4,0.230,0.230,0.340
2,165,5,2.249,,
2,165,6,0.923,0.923,0.923
2,165,7,-0.204,-0.204,-0.060
2,165,8,-0.723,-0.988,-0.335
2,165,9,0.157,0.157,0.318
2,165,10,0.088,0.088,0.132
2,165,11,4.847,,
2,165,12,0.150,,
2,165,13,2.335,2.335,2.771
2,165,14,0.227,0.227,0.230
2,165,15,0.653,0.644,0.653
2,166,1,0.461,0.454,0.588
2,166,2,-1.372,-1.372,-1.293
2,166,3,0.250,0.250,0.255
2,166,4,0.166,0.166,0.281
2,166,5,2.205,,
2,166,6,0.926,0.926,0.926
2,166,7,-0.204,-0.204,-0.050
2,166,8,-0.723,-1.007,-0.307
2,166,9,0.154,0.154,0.326
2,166,10,0.076,0.076,0.122
2,166,11,5.635,,
2,166,12,0.150,,
2,166,13,2.335,2.335,2.793
2,166,14,0.227,0.227,0.231
2,166,15,0.653,0.644,0.653
2,167,1,0.338,0.331,0.472
2,167,2,-1.372,-1.372,-1.285
2,167,3,0.250,0.250,0.256
2,167,4,0.176,0.176,0.296
2,167,5,0.050,,
2,167,6,0.926,0.926,0.926
2,167,7,-0.124,-0.124,0.041
2,167,8,-0.619,-0.922,-0.175
2,167,9,0.154,0.154,0.337
2,167,10,0.076,0.076,0.124
2,167,11,3.397,,
2,167,12,0.150,,
2,167,13,2.335,2.335,2.815
2,167,14,0.227,0.227,0.231
2,167,15,0.653,0.643,0.653
2,168,1,0.225,0.218,0.367
2,168,2,-1.374,-1.374,-1.278
2,168,3,0.250,0.250,0.257
2,168,4,0.160,0.160,0.285
2,168,5,-0.123,,
2,168,6,0.923,0.923,0.923
2,168,7,-0.124,-0.124,0.052
2,168,8,-0.619,-0.941,-0.147
2,168,9,0.154,0.154,0.348
2,168,10,0.088,0.088,0.138
2,168,11,3.397,,
2,168,12,0.150,,
2,168,13,2.335,2.335,2.837
2,168,14,-0.202,-0.202,-0.199
2,168,15,0.653,0.643,0.653
2,169,1,0.415,0.407,0.564
2,169,2,0.030,0.030,0.136
2,169,3,0.250,0.250,0.258
2,169,4,0.163,0.163,0.294
2,169,5,-0.133,,
2,169,6,0.923,0.923,0.923
2,169,7,-0.184,-0.184,0.002
2,169,8,-0.619,-0.964,-0.113
2,169,9,0.170,0.170,0.375
2,169,10,0.093,0.093,0.146
2,169,11,6.309,,
2,169,12,0.150,,
2,169,13,2.325,2.325,2.849
2,169,14,-0.202,-0.202,-0.199
2,169,15,0.197,0.187,0.197
2,170,1,0.414,0.406,0.570
2,170,2,0.030,0.030,0.144
2,170,3,0.250,0.250,0.259
2,170,4,0.154,0.154,0.290
2,170,5,-0.124,,
2,170,6,0.923,0.923,0.923
2,170,7,-0.184,-0.184,0.013
2,170,8,-0.619,-0.987,-0.079
2,170,9,0.170,0.170,0.385
2,170,10,0.093,0.093,0.148
2,170,11,6.309,,
2,170,12,0.150,,
2,170,13,2.325,2.325,2.872
2,170,14,-0.202,-0.202,-0.199
2,170,15,0.197,0.186,0.197
2,171,1,0.440,0.431,0.604
2,171,2,0.084,0.084,0.206
2,171,3,0.250,0.250,0.260
2,171,4,0.375,0.374,0.518
2,171,5,-0.124,,
2,171,6,0.947,0.947,0.947
2,171,7,-0.156,-0.156,0.054
2,171,8,-0.686,-1.077,-0.112
2,171,9,0.198,0.198,0.424
2,171,10,0.093,0.093,0.150
2,171,11,6.443,,
2,171,12,0.150,0.150,0.187
2,171,13,2.278,2.278,2.846
2,171,14,-0.202,-0.202,-0.199
2,171,15,0.197,0.186,0.197
2,172,1,0.340,0.331,0.507
2,172,2,0.097,0.097,0.227
2,172,3,0.250,0.250,0.261
2,172,4,0.372,0.372,0.517
2,172,5,0.185,,
2,172,6,0.936,0.936,0.937
2,172,7,0.056,0.056,0.276
2,172,8,-2.286,-2.688,-1.696
2,172,9,-0.630,-0.630,-0.399
2,172,10,0.075,0.075,0.132
2,172,11,6.443,,
2,172,12,0.150,0.150,0.224
2,172,13,2.110,2.110,2.681
2,172,14,-0.202,-0.202,-0.199
2,172,15,0.110,0.098,0.110
2,173,1,0.345,0.335,0.515
2,173,2,0.097,0.097,0.235
2,173,3,0.250,0.250,0.262
2,173,4,0.423,0.423,0.570
2,173,5,0.185,,
2,173,6,0.936,0.936,0.937
2,173,7,0.104,0.104,0.334
2,173,8,-2.286,-2.705,-1.671
2,173,9,-0.632,-0.632,-0.395
2,173,10,0.076,0.076,0.133
2,173,11,6.443,,
2,173,12,0.150,0.150,0.261
2,173,13,2.109,2.109,2.683
2,173,14,-0.202,-0.202,-0.199
2,173,15,0.093,0.082,0.093
2,174,1,0.538,0.538,0.547
2,174,2,0.363,0.363,0.373
2,174,3,0.250,0.250,0.270
2,174,4,0.472,0.472,0.479
2,174,5,0.068,0.067,0.070
2,174,6,0.922,0.922,0.922
2,174,7,0.209,0.207,0.222
2,174,8,-0.074,-0.101,-0.041
2,174,9,0.174,0.174,0.186
2,174,10,0.079,0.079,0.083
2,174,11,8.865,,
2,174,12,0.150,0.150,0.208
2,174,13,2.169,2.169,2.189
2,174,14,-0.199,-0.199,-0.195
2,174,15,0.093,0.093,0.093
2,175,1,0.534,0.533,0.552
2,175,2,0.365,0.365,0.385
2,175,3,0.250,0.250,0.291
2,175,4,0.473,0.473,0.486
2,175,5,0.068,0.066,0.072
2,175,6,0.929,0.929,0.929
2,175,7,0.209,0.204,0.235
2,175,8,-0.074,-0.127,-0.007
2,175,9,0.193,0.193,0.216
2,175,10,0.079,0.079,0.088
2,175,11,8.565,,
2,175,12,0.150,0.150,0.266
2,175,13,2.170,2.170,2.208
2,175,14,-0.199,-0.199,-0.195
2,175,15,0.093,0.093,0.093
2,176,1,0.525,0.523,0.553
2,176,2,0.365,0.365,0.394
2,176,3,0.250,0.250,0.311
2,176,4,0.473,0.473,0.493
2,176,5,0.068,0.064,0.074
2,176,6,0.929,0.929,0.929
2,176,7,0.209,0.202,0.249
2,176,8,-0.074,-0.154,0.026
2,176,9,0.193,0.193,0.228
2,176,10,0.080,0.080,0.094
2,176,11,8.565,,
2,176,12,0.150,0.150,0.324
2,176,13,2.105,2.105,2.162
2,176,14,-0.198,-0.198,-0.194
2,176,15,0.110,0.109,0.110
2,177,1,0.483,0.480,0.520
2,177,2,0.077,0.077,0.115
2,177,3,0.250,0.250,0.331
2,177,4,0.214,0.214,0.241
2,177,5,0.337,0.333,0.345
2,177,6,0.929,0.929,0.930
2,177,7,0.209,0.200,0.265
2,177,8,-0.074,-0.180,0.060
2,177,9,0.215,0.215,0.264
2,177,10,0.075,0.075,0.093
2,177,11,8.565,,
2,177,12,0.150,0.150,0.382
2,177,13,2.112,2.112,2.192
2,177,14,-0.198,-0.198,-0.194
2,177,15,0.110,0.108,0.110
2,178,1,0.483,0.479,0.530
2,178,2,0.077,0.077,0.124
2,178,3,0.250,0.250,0.352
2,178,4,0.214,0.214,0.247
2,178,5,0.337,0.332,0.347
2,178,6,0.929,0.929,0.930
2,178,7,0.209,0.197,0.280
2,178,8,-0.074,-0.207,0.093
2,178,9,0.215,0.215,0.279
2,178,10,0.075,0.075,0.098
2,178,11,8.565,,
2,178,12,0.150,0.150,0.440
2,178,13,2.112,2.112,2.214
2,178,14,-0.198,-0.198,-0.194
2,178,15,0.110,0.108,0.110
2,179,1,0.037,0.033,0.095
2,179,2,0.157,0.157,0.215
2,179,3,0.250,0.250,0.372
2,179,4,-0.117,-0.117,-0.076
2,179,5,0.796,0.789,0.808
2,179,6,0.568,0.568,0.568
2,179,7,0.196,0.181,0.284
2,179,8,-0.045,-0.204,0.156
2,179,9,0.190,0.190,0.268
2,179,10,0.075,0.075,0.105
2,179,11,7.291,,
2,179,12,0.150,0.150,0.499
2,179,13,0.041,0.041,0.163
2,179,14,-0.198,-0.198,-0.195
2,179,15,0.186,0.183,0.186
2,180,1,-0.109,-0.114,-0.041
2,180,2,-0.718,-0.718,-0.651
2,180,3,-0.758,-0.758,-0.616
2,180,4,-0.208,-0.208,-0.160
2,180,5,0.796,0.788,0.810
2,180,6,0.562,0.562,0.565
2,180,7,0.154,0.136,0.259
2,180,8,0.876,0.689,1.114
2,180,9,-1.119,-1.119,-1.026
2,180,10,0.304,0.304,0.341
2,180,11,7.291,,
2,180,12,0.150,0.150,0.557
2,180,13,0.041,0.041,0.184
2,180,14,-0.105,-0.105,-0.101
2,180,15,0.186,0.183,0.186
2,181,1,-0.258,-0.264,-0.179
2,181,2,-0.716,-0.716,-0.638
2,181,3,-0.758,-0.758,-0.596
2,181,4,-0.418,-0.418,-0.364
2,181,5,0.822,0.813,0.837
2,181,6,0.527,0.527,0.532
2,181,7,0.156,0.135,0.279
2,181,8,0.719,0.506,0.990
2,181,9,-1.117,-1.117,-1.009
2,181,10,0.304,0.304,0.348
2,181,11,2.006,,
2,181,12,0.150,0.150,0.615
2,181,13,0.091,0.091,0.258
2,181,14,-0.105,-0.105,-0.101
2,181,15,0.186,0.183,0.186
2,182,1,-0.268,-0.274,-0.176
2,182,2,-0.714,-0.714,-0.626
2,182,3,-0.758,-0.758,-0.576
2,182,4,-0.418,-0.418,-0.357
2,182,5,0.813,0.803,0.830
2,182,6,0.526,0.526,0.534
2,182,7,0.160,0.137,0.301
2,182,8,1.793,1.550,2.100
2,182,9,-1.270,-1.270,-1.146
2,182,10,0.304,0.304,0.358
2,182,11,2.006,,
2,182,12,0.150,0.150,0.673
2,182,13,-0.028,-0.028,0.160
2,182,14,-0.105,-0.105,-0.101
2,182,15,0.186,0.183,0.186
2,183,1,-0.351,-0.358,-0.248
2,183,2,-0.706,-0.706,-0.605
2,183,3,-0.758,-0.758,-0.556
2,183,4,-0.418,-0.418,-0.350
2,183,5,0.911,0.900,0.930
2,183,6,0.513,0.513,0.523
2,183,7,0.161,0.134,0.319
2,183,8,1.793,1.523,2.135
2,183,9,-1.264,-1.264,-1.124
2,183,10,0.304,0.304,0.368
2,183,11,-1.306,,
2,183,12,0.150,0.150,0.732
2,183,13,-0.021,-0.021,0.190
2,183,14,-0.105,-0.105,-0.102
2,183,15,0.186,0.184,0.186
2,184,1,-0.351,-0.358,-0.235
2,184,2,-0.706,-0.706,-0.593
2,184,3,-0.758,-0.758,-0.535
2,184,4,-0.418,-0.418,-0.343
2,184,5,0.911,0.899,0.932
2,184,6,0.513,0.513,0.526
2,184,7,0.170,0.140,0.347
2,184,8,1.793,1.494,2.172
2,184,9,-1.264,-1.264,-1.107
2,184,10,0.304,0.304,0.379
2,184,11,-1.306,,
2,184,12,0.150,0.150,0.790
2,184,13,-0.021,-0.021,0.212
2,184,14,-0.105,-0.105,-0.102
2,184,15,0.186,0.186,0.189
2,185,1,-0.408,-0.416,-0.278
2,185,2,-0.609,-0.609,-0.482
2,185,3,-0.758,-0.758,-0.515
2,185,4,-1.019,-1.019,-0.936
2,185,5,0.486,0.473,0.510
2,185,6,0.513,0.513,0.528
2,185,7,0.181,0.147,0.379
2,185,8,1.326,0.999,1.741
2,185,9,-1.274,-1.274,-1.098
2,185,10,0.304,0.304,0.391
2,185,11,-1.306,,
2,185,12,0.150,0.150,0.848
2,185,13,-0.015,-0.015,0.241
2,185,14,-0.105,-0.105,-0.105
2,185,15,0.186,0.186,0.203
2,186,1,-0.294,-0.303,-0.148
2,186,2,-0.508,-0.508,-0.368
2,186,3,-0.758,-0.758,-0.495
2,186,4,-1.019,-1.019,-0.929
2,186,5,0.633,0.619,0.658
2,186,6,0.626,0.626,0.644
2,186,7,0.181,0.144,0.401
2,186,8,1.326,0.970,1.778
2,186,9,-1.245,-1.245,-1.051
2,186,10,0.304,0.304,0.403
2,186,11,-1.306,,
2,186,12,0.150,0.150,0.907
2,186,13,0.424,0.424,0.711
2,186,14,-0.105,-0.105,-0.103
2,186,15,0.169,0.169,0.202
2,187,1,-0.346,-0.356,-0.183
2,187,2,-0.900,-0.900,-0.745
2,187,3,-0.758,-0.758,-0.475
2,187,4,-1.019,-1.019,-0.922
2,187,5,0.593,0.577,0.620
2,187,6,0.626,0.626,0.647
2,187,7,0.177,0.136,0.418
2,187,8,1.248,0.854,1.750
2,187,9,-1.249,-1.249,-1.035
2,187,10,0.280,0.280,0.394
2,187,11,-1.293,,
2,187,12,0.150,0.150,0.965
2,187,13,0.426,0.426,0.742
2,187,14,-0.105,-0.105,-0.102
2,187,15,0.169,0.169,0.217
2,188,1,-0.325,-0.336,-0.145
2,188,2,-0.893,-0.893,-0.720
2,188,3,-0.758,-0.758,-0.454
2,188,4,-1.019,-1.019,-0.915
2,188,5,0.593,0.576,0.622
2,188,6,0.626,0.626,0.649
2,188,7,0.177,0.132,0.441
2,188,8,1.252,0.819,1.803
2,188,9,-1.249,-1.249,-1.015
2,188,10,0.280,0.280,0.410
2,188,11,-0.478,,
2,188,12,0.150,0.150,1.024
2,188,13,0.418,0.418,0.764
2,188,14,-0.105,-0.105,-0.100
2,188,15,0.169,0.169,0.232
2,189,1,-0.328,-0.340,-0.130
2,189,2,-0.851,-0.851,-0.661
2,189,3,-0.758,-0.758,-0.434
2,189,4,-1.019,-1.019,-0.907
2,189,5,-0.318,-0.335,-0.287
2,189,6,0.626,0.626,0.652
2,189,7,-0.184,-0.232,0.102
2,189,8,1.252,0.780,1.853
2,189,9,-1.249,-1.249,-0.995
2,189,10,0.280,0.280,0.426
2,189,11,0.710,,
2,189,12,0.150,0.150,1.082
2,189,13,0.475,0.475,0.851
2,189,14,-0.105,-0.105,-0.099
2,189,15,0.169,0.169,0.247
2,190,1,-0.303,-0.316,-0.088
2,190,2,-0.851,-0.851,-0.643
2,190,3,-0.758,-0.758,-0.414
2,190,4,-1.019,-1.019,-0.900
2,190,5,-0.318,-0.337,-0.285
2,190,6,0.623,0.623,0.652
2,190,7,-0.189,-0.241,0.121
2,190,8,1.216,0.705,1.866
2,190,9,-1.240,-1.240,-0.966
2,190,10,0.280,0.280,0.441
2,190,11,0.710,,
2,190,12,0.150,0.150,1.141
2,190,13,0.631,0.631,1.038
2,190,14,-0.105,-0.105,-0.098
2,190,15,0.169,0.169,0.262
2,191,1,-0.314,-0.327,-0.080
2,191,2,-0.859,-0.859,-0.632
2,191,3,-0.758,-0.758,-0.393
2,191,4,-1.019,-1.019,-0.892
2,191,5,-0.318,-0.338,-0.284
2,191,6,0.623,0.623,0.654
2,191,7,-0.264,-0.321,0.071
2,191,8,1.199,0.650,1.898
2,191,9,-1.334,-1.334,-1.041
2,191,10,0.280,0.280,0.458
2,191,11,0.710,,
2,191,12,0.150,0.150,1.199
2,191,13,0.631,0.631,1.068
2,191,14,-0.105,-0.105,-0.096
2,191,15,0.169,0.169,0.277
2,192,1,-0.353,-0.368,-0.100
2,192,2,-0.838,-0.838,-0.592
2,192,3,-0.758,-0.758,-0.373
2,192,4,-1.012,-1.012,-0.877
2,192,5,-0.511,-0.531,-0.474
2,192,6,0.605,0.605,0.640
2,192,7,-0.264,-0.325,0.100
2,192,8,1.199,0.607,1.953
2,192,9,-1.260,-1.260,-0.946
2,192,10,0.280,0.280,0.474
2,192,11,-0.976,,
2,192,12,0.150,0.150,1.258
2,192,13,0.678,0.678,1.148
2,192,14,-0.105,-0.105,-0.093
2,192,15,0.169,0.169,0.292
2,193,1,-0.150,-0.166,0.124
2,193,2,-0.872,-0.872,-0.607
2,193,3,-0.758,-0.758,-0.353
2,193,4,-1.011,-1.011,-0.868
2,193,5,-0.484,-0.506,-0.446
2,193,6,0.605,0.605,0.646
2,193,7,-0.264,-0.331,0.131
2,193,8,1.199,0.564,2.008
2,193,9,-1.260,-1.260,-0.926
2,193,10,0.280,0.280,0.494
2,193,11,6.816,,
2,193,12,0.150,0.150,1.317
2,193,13,0.692,0.692,1.195
2,193,14,-0.084,-0.084,-0.070
2,193,15,0.169,0.169,0.307
2,194,1,-0.102,-0.119,0.193
2,194,2,-0.824,-0.824,-0.539
2,194,3,-0.758,-0.758,-0.333
2,194,4,-0.961,-0.961,-0.810
2,194,5,0.603,0.580,0.644
2,194,6,0.602,0.602,0.648
2,194,7,-0.264,-0.336,0.163
2,194,8,1.199,0.522,2.063
2,194,9,-1.257,-1.257,-0.903
2,194,10,0.292,0.292,0.526
2,194,11,6.816,,
2,194,12,0.150,0.150,1.375
2,194,13,0.692,0.692,1.228
2,194,14,-0.084,-0.084,-0.067
2,194,15,0.169,0.169,0.322
2,195,1,-0.020,-0.038,0.298
2,195,2,-0.831,-0.831,-0.525
2,195,3,-0.758,-0.758,-0.290
2,195,4,-0.961,-0.961,-0.800
2,195,5,0.834,0.806,0.884
2,195,6,0.602,0.602,0.654
2,195,7,-0.258,-0.335,0.202
2,195,8,1.093,0.368,2.018
2,195,9,-1.257,-1.257,-0.883
2,195,10,0.292,0.292,0.549
2,195,11,9.977,,
2,195,12,0.150,0.150,1.434
2,195,13,0.692,0.692,1.261
2,195,14,-0.084,-0.084,-0.064
2,195,15,0.169,0.169,0.337
2,196,1,0.087,0.067,0.428
2,196,2,-0.842,-0.842,-0.515
2,196,3,-0.758,-0.758,-0.248
2,196,4,-0.945,-0.945,-0.774
2,196,5,0.900,0.867,0.959
2,196,6,0.605,0.605,0.662
2,196,7,-0.258,-0.341,0.234
2,196,8,1.093,0.320,2.079
2,196,9,-1.257,-1.257,-0.862
2,196,10,0.280,0.280,0.560
2,196,11,9.977,,
2,196,12,0.150,0.150,1.493
2,196,13,0.692,0.692,1.294
2,196,14,0.346,0.346,0.370
2,196,15,0.169,0.169,0.352
2,197,1,0.013,-0.008,0.379
2,197,2,-0.834,-0.834,-0.484
2,197,3,-0.758,-0.758,-0.206
2,197,4,-0.951,-0.951,-0.769
2,197,5,0.924,0.874,1.013
2,197,6,0.605,0.605,0.668
2,197,7,-0.261,-0.349,0.265
2,197,8,1.093,0.260,2.157
2,197,9,-1.257,-1.257,-0.841
2,197,10,0.287,0.287,0.595
2,197,11,5.484,,
2,197,12,0.150,0.150,1.552
2,197,13,0.702,0.702,1.337
2,197,14,0.346,0.346,0.373
2,197,15,0.494,0.494,0.693
2,198,1,0.013,-0.010,0.405
2,198,2,-0.834,-0.834,-0.462
2,198,3,-0.758,-0.758,-0.163
2,198,4,-0.951,-0.951,-0.757
2,198,5,0.924,0.860,1.039
2,198,6,0.605,0.605,0.674
2,198,7,-0.261,-0.355,0.299
2,198,8,1.093,0.200,2.234
2,198,9,-1.257,-1.257,-0.820
2,198,10,0.287,0.287,0.625
2,198,11,5.484,,
2,198,12,0.150,0.150,1.610
2,198,13,0.702,0.702,1.375
2,198,14,0.346,0.346,0.376
2,198,15,0.494,0.494,0.708
2,199,1,0.024,-0.001,0.445
2,199,2,-0.835,-0.835,-0.440
2,199,3,-0.758,-0.758,-0.105
2,199,4,-0.960,-0.960,-0.755
2,199,5,1.310,1.230,1.450
2,199,6,0.586,0.586,0.661
2,199,7,-0.290,-0.389,0.305
2,199,8,1.047,0.094,2.266
2,199,9,-1.268,-1.268,-0.810
2,199,10,0.277,0.277,0.645
2,199,11,5.484,,
2,199,12,0.150,0.150,1.669
2,199,13,0.748,0.748,1.466
2,199,14,0.346,0.346,0.379
2,199,15,0.494,0.494,0.723
2,200,1,0.010,-0.017,0.459
2,200,2,-0.988,-0.988,-0.570
2,200,3,-0.758,-0.758,-0.048
2,200,4,-0.961,-0.961,-0.744
2,200,5,1.332,1.237,1.498
2,200,6,0.586,0.586,0.666
2,200,7,-0.290,-0.395,0.339
2,200,8,1.047,0.034,2.343
2,200,9,-1.268,-1.268,-0.788
2,200,10,0.281,0.281,0.685
2,200,11,5.484,,
2,200,12,0.150,0.150,1.728
2,200,13,0.759,0.759,1.522
2,200,14,0.346,0.346,0.383
2,200,15,0.494,0.494,0.738
2,201,1,0.096,0.067,0.576
2,201,2,-1.053,-1.053,-0.611
2,201,3,-0.758,-0.758,0.010
2,201,4,-0.969,-0.969,-0.740
2,201,5,2.288,2.178,2.483
2,201,6,0.586,0.586,0.673
2,201,7,-0.309,-0.420,0.354
2,201,8,1.047,-0.026,2.421
2,201,9,-1.262,-1.262,-0.761
2,201,10,0.280,0.280,0.725
2,201,11,10.457,,
2,201,12,0.150,0.150,1.787
2,201,13,0.759,0.759,1.567
2,201,14,0.346,0.346,0.387
2,201,15,-0.101,-0.101,0.159
2,202,1,-0.079,-0.109,0.423
2,202,2,-1.317,-1.317,-0.861
2,202,3,-0.758,-0.758,0.048
2,202,4,-1.017,-1.017,-0.783
2,202,5,2.938,2.809,3.165
2,202,6,0.600,0.600,0.694
2,202,7,-0.413,-0.528,0.271
2,202,8,-1.189,-2.271,0.197
2,202,9,-2.051,-2.051,-1.543
2,202,10,0.277,0.277,0.760
2,202,11,8.000,,
2,202,12,0.150,0.150,1.787
2,202,13,0.700,0.700,1.533
2,202,14,0.342,0.342,0.387
2,202,15,-0.101,-0.100,0.175
2,203,1,-0.069,-0.101,0.455
2,203,2,-1.317,-1.317,-0.846
2,203,3,-0.758,-0.758,0.086
2,203,4,-1.017,-1.017,-0.778
2,203,5,2.938,2.792,3.196
2,203,6,0.600,0.600,0.701
2,203,7,-0.397,-0.516,0.308
2,203,8,-1.189,-2.304,0.239
2,203,9,-1.822,-1.822,-1.302
2,203,10,0.277,0.277,0.797
2,203,11,8.000,,
2,203,12,0.150,0.150,1.787
2,203,13,0.673,0.673,1.532
2,203,14,0.342,0.342,0.391
2,203,15,-0.101,-0.100,0.191
2,204,1,0.075,0.042,0.635
2,204,2,-1.312,-1.312,-0.826
2,204,3,-0.758,-0.758,0.123
2,204,4,-1.017,-1.017,-0.770
2,204,5,2.938,2.771,3.233
2,204,6,0.606,0.606,0.713
2,204,7,-0.215,-0.337,0.515
2,204,8,-0.521,-1.676,0.960
2,204,9,-1.202,-1.202,-0.666
2,204,10,0.277,0.277,0.875
2,204,11,8.294,,
2,204,12,0.150,0.150,1.787
2,204,13,0.755,0.755,1.655
2,204,14,0.360,0.360,0.412
2,204,15,0.494,0.495,0.826
2,205,1,0.075,0.074,0.103
2,205,2,-1.312,-1.312,-1.295
2,205,3,-0.758,-0.758,-0.684
2,205,4,-1.017,-1.017,-1.005
2,205,5,2.938,2.916,2.976
2,205,6,0.606,0.606,0.608
2,205,7,-0.215,-0.220,-0.182
2,205,8,-0.521,-0.533,-0.447
2,205,9,-1.202,-1.202,-1.182
2,205,10,0.277,0.277,0.334
2,205,11,8.294,,
2,205,12,0.150,0.150,0.208
2,205,13,0.755,0.755,0.788
2,205,14,0.360,0.360,0.360
2,205,15,0.494,0.494,0.495
2,206,1,0.164,0.162,0.221
2,206,2,-1.029,-1.029,-0.995
2,206,3,-0.365,-0.365,-0.217
2,206,4,-0.805,-0.805,-0.781
2,206,5,3.092,3.049,3.169
2,206,6,0.606,0.606,0.610
2,206,7,-0.011,-0.022,0.054
2,206,8,-0.454,-0.478,-0.307
2,206,9,-1.247,-1.247,-1.208
2,206,10,0.277,0.277,0.391
2,206,11,8.749,,
2,206,12,0.150,0.150,0.266
2,206,13,0.755,0.755,0.821
2,206,14,0.360,0.360,0.360
2,206,15,0.494,0.494,0.496
2,207,1,0.238,0.234,0.322
2,207,2,-0.985,-0.985,-0.934
2,207,3,-0.586,-0.586,-0.363
2,207,4,-0.476,-0.476,-0.439
2,207,5,3.124,3.059,3.239
2,207,6,0.606,0.606,0.612
2,207,7,0.009,-0.008,0.106
2,207,8,-0.455,-0.490,-0.233
2,207,9,-1.222,-1.222,-1.162
2,207,10,0.277,0.277,0.447
2,207,11,10.847,,
2,207,12,0.150,0.150,0.324
2,207,13,0.786,0.786,0.883
2,207,14,0.360,0.360,0.360
2,207,15,0.418,0.418,0.421
2,208,1,0.447,0.442,0.563
2,208,2,-0.119,-0.119,-0.049
2,208,3,0.423,0.423,0.723
2,208,4,-0.386,-0.386,-0.335
2,208,5,3.124,3.037,3.277
2,208,6,0.606,0.606,0.614
2,208,7,0.052,0.030,0.186
2,208,8,-0.279,-0.332,0.056
2,208,9,0.086,0.086,0.166
2,208,10,0.279,0.279,0.512
2,208,11,10.847,,
2,208,12,0.150,0.150,0.382
2,208,13,0.787,0.787,0.918
2,208,14,0.272,0.272,0.272
2,208,15,0.418,0.418,0.424
2,209,1,0.571,0.565,0.718
2,209,2,0.153,0.153,0.241
2,209,3,0.423,0.423,0.799
2,209,4,-0.072,-0.072,-0.008
2,209,5,3.124,3.015,3.316
2,209,6,0.606,0.606,0.616
2,209,7,0.279,0.250,0.450
2,209,8,0.327,0.255,0.777
2,209,9,0.841,0.841,0.943
2,209,10,0.279,0.279,0.576
2,209,11,11.237,,
2,209,12,0.150,0.150,0.440
2,209,13,0.736,0.736,0.899
2,209,14,0.272,0.272,0.273
2,209,15,0.418,0.418,0.426
2,210,1,0.639,0.629,0.821
2,210,2,0.153,0.153,0.260
2,210,3,0.423,0.423,0.874
2,210,4,-0.072,-0.072,0.005
2,210,5,3.124,2.918,3.488
2,210,6,0.606,0.606,0.618
2,210,7,0.279,0.244,0.487
2,210,8,0.327,0.237,0.890
2,210,9,1.002,1.002,1.127
2,210,10,0.279,0.279,0.640
2,210,11,13.724,,
2,210,12,0.150,0.150,0.499
2,210,13,0.736,0.736,0.932
2,210,14,0.272,0.272,0.273
2,210,15,0.418,0.418,0.429
2,211,1,0.709,0.695,0.928
2,211,2,0.152,0.152,0.278
2,211,3,0.423,0.423,0.949
